,w1,w2,predict,actual
514,หัวหน้า,นายกเทศมนตรี,0.43329948,3.54
515,นักบวช,รัฐมนตรี,0.21713601,0.21
516,เมตร,นิ้ว,0.35383552,3.85
517,ใยสังเคราะห์,ฝ้าย,0.4683016,3.85
518,ทนายความ,นายธนาคาร,0.4731254,0.52
519,ไวโอลิน,เครื่องดนตรี,0.6461089,5.21
520,ค่าย,กระท่อม,0.1815257,1.46
521,หม้อ,เครื่องใช้,0.2690765,4.17
522,ผ้าลินิน,ผ้า,0.71425676,5.94
523,วิสกี้,แชมเปญ,0.49594238,5.1
524,เด็กผู้หญิง,เด็ก,0.54259324,5.63
525,กระท่อม,กระท่อม,1.0,10.0
526,นก,แม่ไก่,0.37503728,3.33
527,เสียงรบกวน,สัญญาณรบกวน,0.67666835,6.46
528,พระอาทิตย์ตก,ตอนเย็น,0.55963075,5.31
529,ละอองฝน,ฝน,0.57670474,6.25
530,ผู้ใหญ่,ทารก,0.5126274,1.88
531,ถ่าน,ถ่านหิน,0.4776109,5.94
532,ร่างกาย,กระดูกสันหลัง,0.47759438,2.71
533,หัว,เล็บ,0.27863666,2.29
534,ท่อนซุง,ไม้,0.5899097,5.52
535,ช้อน,ถ้วย,0.48499715,3.33
536,ร่างกาย,เส้นประสาท,0.5422182,3.33
537,ผู้ชาย,สามี,0.42518595,3.54
538,กระดูก,คอ,0.21754164,2.71
539,ความผิดหวัง,ความโกรธ,0.5340105,2.81
540,แม่น้ำ,ทะเล,0.53517485,4.06
541,ภารกิจ,งาน,0.31334144,6.04
542,สโมสร,สังคม,0.2372443,4.06
543,ภาพสะท้อน,ภาพ,0.45992386,4.27
544,เจ้าชาย,กษัตริย์,0.5175228,4.27
545,หิมะ,สภาพอากาศ,0.45936018,4.38
546,คน,พรรค,0.30502933,1.56
547,เด็กผู้ชาย,พี่น้องชาย,0.42492193,3.23
548,ราก,หญ้า,0.4719443,2.92
549,คิ้ว,ตา,0.40703958,3.13
550,เงิน,ไข่มุก,0.19115143,2.19
551,เงิน,เพชร,0.25783375,2.19
552,พาหนะ,รถบัส,0.39267752,5.42
553,แท็กซี่,รถบัส,0.49196368,4.58
554,บ้าน,ยุ้งฉาง,0.33299065,2.19
555,นิ้วมือ,ฝ่ามือ,0.7194542,3.23
556,รถยนต์,สะพาน,0.21894713,1.56
557,ความพยายาม,ความยาก,0.5212322,2.5
558,ความจริง,เข้าใจ,0.5197798,1.04
559,งาน,การจัดการ,0.258189,2.4
560,มะเร็ง,โรคภัย,0.51869595,5.21
561,คำ,หนังสือพิมพ์,0.22694747,1.98
562,นักแต่งเพลง,นักเขียน,0.5763944,4.79
563,นักแสดงชาย,นักร้อง,0.6547927,3.13
564,ที่พัก,กระท่อม,0.30403486,5.52
565,ห้องน้ำ,ห้องครัว,0.76593953,3.54
566,กระท่อม,กระท่อม,1.0,10.0
567,ประตู,ห้องครัว,0.3413041,1.88
568,คุณค่า,ความเชื่อ,0.41124076,1.67
569,ภูมิปัญญา,ความฉลาด,0.4230697,4.48
570,ความไม่รู้,ความฉลาด,0.53520244,1.15
571,ความสุข,โชคดี,0.40131015,2.29
572,ความคิด,โครงการ,0.20656335,1.35
573,อารมณ์,อารมณ์,0.99999994,8.96
574,ความสุข,ความสงบ,0.42395476,3.75
575,สิ้นหวัง,ความทุกข์ยาก,0.5850062,4.06
576,ตรรกะ,คณิตศาสตร์,0.43242055,5.31
577,ปฏิเสธ,ยอมรับ,0.62127876,1.77
578,ข้อโต้แย้ง,คำวิจารณ์,0.44828224,3.65
579,การรุกราน,การมุ่งร้าย,0.56395906,5.73
580,ความบ้าคลั่ง,ความสับสน,0.5344946,2.81
581,เคมี,ทฤษฎี,0.34880838,2.6
582,การทดลอง,คำตัดสิน,0.15322672,1.04
583,ความสะดวกสบาย,ความปลอดภัย,0.5314041,2.71
584,ความมั่นใจ,ตนเอง,0.41559383,1.15
585,วิสัยทัศน์,การรับรู้,0.41865236,1.35
586,ยุคสมัย,ทศวรรษ ,0.39246348,3.65
587,ชีวประวัติ,นวนิยาย,0.54881555,2.6
588,การอภิปราย,ข้อโต้แย้ง,0.5671595,3.75
589,รหัส,สัญลักษณ์,0.27662197,3.65
590,อันตราย,โรค,0.43104756,3.33
591,อุบัติเหตุ,ภัยพิบัติ,0.46589744,3.54
592,การเดินทาง,การเดินทาง,1.0,10.0
593,กิจกรรม,การเคลื่อนไหว,0.26494825,3.85
594,การนินทา,ข่าว,0.26258582,2.08
595,พ่อ,พระเจ้า,0.29432976,0.73
596,การกระทำ,หลักสูตร,0.13377576,0.73
597,ไข้,ความเจ็บป่วย,0.4710453,6.35
598,การบิน,เที่ยวบิน,0.72782505,5.31
599,เกม,การกระทำ,0.29534227,1.67
600,โมเลกุล,อากาศ,0.27818817,2.92
601,บ้าน,รัฐ,0.1786269,0.63
602,คำ,วรรณกรรม,0.2760587,2.71
603,ผู้ใหญ่,ผู้ปกครอง,0.4100679,5.21
604,หนังสือพิมพ์,ข่าวสาร,0.27737957,5.83
605,การสื่อสาร,โทรทัศน์,0.33991736,3.65
606,ลูกพี่ลูกน้อง,ลุง,0.44739813,2.92
607,ผู้เขียน,ผู้อ่าน,0.4748341,3.13
608,ผู้ชาย,หุ้นส่วน,0.18578407,0.73
609,พื้นที่,มุม,0.3543497,2.08
610,บทกวี,เพลง,0.39673933,3.96
611,ผนัง,การตกแต่ง,0.4300455,2.6
612,คำ,หน้า,0.20861743,0.63
613,พยาบาล,นักวิทยาศาสตร์,0.36082006,1.88
614,นักการเมือง,ประธาน,0.27353618,1.67
615,ประธาน,นายกเทศมนตรี,0.5271923,2.81
616,หนังสือ,เรียงความ,0.39557603,3.23
617,ผู้ชาย,นักรบ,0.26005867,2.5
618,บทความ,วารสาร,0.51006335,5.21
619,อาหารเช้า,อาหารเย็น,0.7814091,4.06
620,ฝูงชน,ขบวนแห่,0.30426177,3.65
621,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.47747496,2.71
622,ครู,อาจารย์ในศาสนายิว,0.56206566,4.48
623,สะโพก,ริมฝีปาก,0.3982672,2.5
624,หนังสือ,บทความ,0.4009338,4.48
625,ห้อง,เซลล์,0.22361062,0.63
626,กล่อง,บูธ,0.22871009,0.83
627,ลูกสาว,เด็ก,0.41618094,3.65
628,แขนขา,ขา,0.6834374,3.85
629,ตับ,ปอด,0.65535843,3.65
630,ห้องเรียน,ห้องโถง,0.42107734,2.29
631,ภูเขา,หิ้ง,0.29293945,0.21
632,รถยนต์,ลิฟต์,0.3039956,0.21
633,เตียง,โซฟา,0.62370384,3.23
634,เสื้อผ้า,กระดุม,0.34443396,3.54
635,เสื้อผ้า,เสื้อคลุม,0.5963982,5.0
636,ไต,อวัยวะ,0.34198344,4.27
637,แอปเปิ้ล,ซอส,0.4376375,0.31
638,ไก่,สเต็ก,0.40273696,3.02
639,รถ,ท่อ,0.26958457,2.5
640,ยาสูบ,บุหรี่,0.50539917,7.08
641,นักเรียน,ศาสตราจารย์,0.22201005,3.13
642,ทารก,ลูกสาว,0.403417,3.33
643,ท่อ,ซิการ์,0.12804367,0.63
644,นม,น้ำผลไม้,0.421594,2.5
645,กล่อง,บุหรี่,0.22229442,1.67
646,อพาร์ทเม้น,โรงแรม,0.45587972,5.63
647,ถ้วย,รูปกรวย,0.29819787,1.35
648,ม้า,วัว,0.4981171,3.23
649,ลำคอ,จมูก,0.49222082,3.44
650,กระดูก,ฟัน,0.48055303,3.75
651,กระดูก,ข้อศอก,0.51601166,3.54
652,เบคอน,ถั่ว,0.4470912,1.67
653,ถ้วย,โถ,0.4173261,2.71
654,พิสูจน์,ความจริง,0.47175622,4.27
655,การแต่งตั้ง,การหมั้น,0.40875906,0.94
656,วันเกิด,ปี,0.30066383,2.5
657,คำ,เงื่อนงำ,0.23902178,0.73
658,ผู้เขียน,ผู้สร้าง,0.24531746,3.75
659,อะตอม,คาร์บอน,0.4258602,3.23
660,หัวหน้าบาทหลวง,พระราชาคณะ,0.47552538,3.85
661,จดหมาย,ย่อหน้า,0.3421358,2.71
662,หน้ากระดาษ,ย่อหน้า,0.35722265,2.4
663,หอสูง,โบสถ์,0.4101101,1.56
664,กล้ามเนื้อ,กระดูก,0.516196,3.33
665,กล้ามเนื้อ,ลิ้น,0.30598572,3.23
666,เด็กผู้ชาย,ทหาร,0.38735735,1.77
667,หน้าท้อง,ส่วนท้อง,0.40084645,5.42
668,ผู้ชาย,เด็กหญิง,0.34707823,2.08
669,เตียง,เก้าอี้,0.52746665,2.92
670,เสื้อผ้า,แจ็คเก็ต,0.55367,5.42
671,ปืน,มีด,0.46785817,3.96
672,ดีบุก,โลหะ,0.5080304,4.48
673,ขวด,ภาชนะ,0.4647904,4.9
674,แม่ไก่,ไก่งวง,0.38526708,4.48
675,เนื้อ,ขนมปัง,0.3588009,2.5
676,แขน,กระดูก,0.30361977,3.54
677,คอ,กระดูกสันหลัง,0.24542274,3.65
678,แอปเปิ้ล,มะนาว,0.45963937,2.71
679,ความทุกข์ทรมาน,ความเศร้าโศก,0.72565126,5.42
680,การบ้าน,ภารกิจ,0.18603978,4.48
681,กลางคืน,รุ่งอรุณ,0.31747866,2.71
682,อาหารเย็น,ซุป,0.47820705,2.6
683,ลูกวัว,วัว,0.6600346,5.94
684,หิมะ,พายุ,0.39986864,3.33
685,เล็บ,มือ,0.34028062,3.54
686,สุนัข,ม้า,0.32802054,2.4
687,แขน,คอ,0.419609,2.81
688,ลูกบอล,ถุงมือ,0.23632352,1.56
689,ไข้หวัด,ไข้,0.6867557,7.19
690,ค่าธรรมเนียม,เงินเดือน,0.35415542,0.83
691,เส้นประสาท,สมอง,0.58685696,4.17
692,สัตว์ป่า,สัตว์,0.56909484,6.77
693,อาหารเย็น,ไก่,0.34489867,1.77
694,เด็กหญิง,แม่บ้าน,0.1758524,1.04
695,เด็ก,เด็กผู้ชาย,0.5445024,5.83
696,แอลกอฮอล์,ไวน์,0.45560527,6.15
697,จมูก,ปาก,0.44470748,3.44
698,ถนน,รถ,0.29805395,3.02
699,ระฆัง,ประตู,0.23376122,0.1
700,กล่อง,หมวก,0.1930368,0.1
701,ความเชื่อ,ความประทับใจ,0.29637754,0.52
702,อคติ,ความคิดเห็น,0.33112964,1.15
703,ความสนใจ,ความตระหนัก,0.40793848,2.4
704,ความโกรธ,อารมณ์,0.56895447,4.69
705,ความงดงาม,สไตล์,0.3857339,2.19
706,ความงาม,อายุ,0.1726252,1.67
707,หนังสือ,กระทู้,0.2784346,1.04
708,เพื่อน,มารดา,0.2637596,0.94
709,วิตามิน,เหล็ก,0.23071572,1.98
710,รถ,โรงงาน,0.27644733,1.56
711,ข้อตกลง,เงื่อนไข,0.6419611,7.19
712,บท,ทางเลือก,0.13077493,0.42
713,คณิตศาสตร์,จังหวะ,0.13031378,0.0
714,ผู้ชนะ,การมีอยู่,0.19444625,0.0
715,ความเชื่อ,ดอกไม้,0.21679474,0.1
716,ผู้ชนะ,เป้าหมาย,0.2381435,1.67
717,เคล็ดลับ,ขนาด,0.20640044,0.42
718,ทางเลือก,หลอดเลือดดำ,0.18931542,0.0
719,เพลงสรรเสริญ,ชัยชนะ,0.3381408,1.77
720,ทนทาน,วงดนตรี,0.07397966,0.0
721,คุก,ทางเลือก,0.1398662,0.1
722,เงื่อนไข,เด็กผู้ชาย,0.07160915,0.0
723,ดอกไม้,ความอดทน,0.11872411,0.0
724,หลุม,ข้อตกลง,0.0779396,0.0
725,แพทย์,อารมณ์,0.12984076,0.1
726,ชมรม,ประตู,0.14228128,0.0
727,ภารกิจ,ผู้หญิง,0.059467416,0.0
728,ชมรม,กีฬาเบสบอล,0.28120786,2.92
729,เหรียญเซนต์,ขนาด,0.20864399,0.31
730,การมี,ประตู,0.092267945,0.21
731,หนู,การจัดการ,0.13733998,0.0
732,ภารกิจ,ทางหลวง,0.21223316,0.0
733,สุรา,ศตวรรษ,0.028950013,0.21
734,ภารกิจ,ฟางข้าว,0.15436973,0.0
735,เกาะ,ภารกิจ,0.1984729,0.0
736,กลางคืน,บท,0.098646745,0.0
737,มลพิษ,ประธาน,0.11259226,0.21
738,ปืน,เคล็ดลับ,0.08674853,0.31
739,อ่างอาบน้ำ,เล่ห์เหลี่ยม,0.1684529,0.0
740,อาหาร,แอปเปิ้ล,0.28055874,3.23
741,เหรียญเซนต์,ภรรยา,0.25343665,0.0
742,บท,หาง,0.106359445,0.0
743,หลักสูตร,กระเพาะอาหาร,0.1629643,0.0
744,เพลงสรรเสริญ,ฟางข้าว,0.18273695,0.0
745,ทันตแพทย์,พันเอก,0.30907533,0.42
746,ภรรยา,ฟางข้าว,0.24391611,0.0
747,หลุม,ภรรยา,0.2590036,0.0
748,นักเรียน,ประธาน,0.19939223,1.15
749,อ่างอาบน้ำ,ภรรยา,0.31622615,0.31
750,คน,เหรียญเซนต์,0.2661875,0.0
751,สูตร,บันทึก,0.08442761,1.15
752,สุภาพสตรี,ขนสัตว์,0.31267157,0.21
753,แอปเปิ้ล,แสงอาทิตย์,0.24041626,0.0
754,ปืน,รุ่งอรุณ,0.12615179,0.0
755,อาหาร,เอว,0.13191856,0.21
756,กล้องถ่ายรูป,ประธาน,0.06338621,0.0
757,สุรา,วงดนตรี,0.20984046,1.04
758,พุง,เส้นเลือด,0.21317133,2.08
759,ปืน,ขนสัตว์,0.124588005,0.1
760,โซฟา,เบสบอล,0.15314358,0.0
761,แรงงาน,กล้องถ่ายรูป,0.08980099,0.21
762,ชั้น,หนู,0.17893878,0.1
763,ข้าว,เด็กผู้ชาย,0.19436003,0.0
764,คน,ปืน,0.16888012,0.42
765,หน้าผา,หาง,0.36636958,0.0
766,ข้อเท้า,หน้าต่าง,0.14678296,0.0
767,เจ้าหญิง,เกาะ,0.21285726,0.0
768,ภาชนะ,เม้าส์,0.06091426,0.0
769,รถบรรทุก,ภาชนะ,0.22701247,0.31
770,คน,บอลลูน,0.12495524,0.21
771,ดอลลาร์,คน,0.23687607,0.52
772,อ่างอาบน้ำ,บอลลูน,0.23244669,0.0
773,กระเพาะอาหาร,ห้องนอน,0.16402209,0.0
774,จักรยาน,ห้องนอน,0.1367728,0.0
775,บันทึก,อ่างอาบน้ำ,0.18652739,0.0
776,ชาม,หาง,0.24020186,0.0
777,ไป,มา,0.6429347,2.08
778,หยิบ,ขโมย,0.38936323,2.71
779,ฟัง,ได้ยิน,0.5477161,6.25
780,คิด,ให้เหตุผล,0.40149444,3.85
781,เกิดขึ้น,เกิดขึ้น,1.0000001,10.0
782,หายไป,หายไป,1.0,10.0
783,คูณ,หาร,0.39005288,4.17
784,วิงวอน,ร้องขอ,0.4957024,7.29
785,เริ่ม,ริเริ่มจาก,0.36859322,8.54
786,ป้องกัน,แก้ต่าง,0.20607023,2.81
787,ฆ่า,ทำลาย,0.56784624,4.79
788,สร้าง,ทำ,0.3929024,6.15
789,ยอมรับ,ปฏิเสธ,0.62127876,2.29
790,มองข้าม,หลบเลี่ยง,0.35364667,3.44
791,พกพา,นำมา,0.17532185,6.04
792,ออกจาก,เข้า,0.39949974,2.29
793,เลือก,เลือก,1.0,10.0
794,สูญเสีย,ล้มเหลว,0.43246052,3.96
795,ส่งเสริม,กีดกัน,0.26813516,1.56
796,บรรลุ,ทำสำเร็จ,0.46540925,7.5
797,ทำ,สร้าง,0.3929024,5.83
798,ฟัง,เชื่อฟัง,0.44232365,4.69
799,แจ้ง,แจ้งให้ทราบ,0.6133917,8.33
800,รับ,ให้,0.34718147,3.02
801,ยืม,ขอ,0.27062097,3.85
802,หยิบ,ได้รับ,0.13424923,2.29
803,แนะนำ,แนะนำ,1.0,10.0
804,เลียนแบบ,วาดภาพ,0.30913827,1.88
805,ชนะ,สำเร็จ,0.38927925,4.27
806,คิด,ตัดสิน,0.3593269,2.71
807,ทักทาย,พบ,0.24496336,2.29
808,เห็นด้วย,โต้เถียง,0.5097424,1.77
809,เพลิดเพลิน,ทำให้เพลิดเพลิน,0.91435796,6.46
810,ทำลาย,สร้าง,0.46019384,2.5
811,ประหยัด,ป้องกัน,0.19854212,0.42
812,ให้,ยืม,0.23643933,2.5
813,เข้าใจ,รับรู้,0.5636831,4.17
814,หยิบ,ได้รับ,0.13424923,2.4
815,ยอมรับ,รับทราบ,0.41629708,4.27
816,ตัดสินใจ,เลือก,0.46564254,5.63
817,ยอมรับ,เชื่อ,0.55748767,3.85
818,เก็บ,ครอบครอง,0.27183977,4.06
819,เตร่,ระเหเร่ร่อน,0.4462129,6.98
820,สำเร็จ,ล้มเหลว,0.40455934,1.98
821,ใช้จ่าย,ประหยัด,0.36467746,2.4
822,ออกจาก,ไป,0.5268231,4.17
823,มา,เข้าร่วม,0.29192418,3.33
824,ทราบ,เชื่อ,0.46699044,1.67
825,ชุมนุม,พบ,0.19664057,2.71
826,ทำ,ได้รับ,0.24621063,1.46
827,ลืม,มองข้าม,0.42595586,3.85
828,คูณ,บวก,0.34991914,4.06
829,หด,เติบโต,0.2557194,1.56
830,มาถึง,ออกจาก,0.43796092,1.56
831,สำเร็จ,ลอง,0.20717758,1.04
832,ยอมรับ,ปฏิเสธ,0.62127876,1.77
833,มาถึง,มา,0.4874284,5.31
834,เห็นด้วย,เห็นต่าง,0.6312684,2.4
835,ส่ง,รับ,0.4402114,2.29
836,ชนะ,ครอบงำ,0.23207183,0.94
837,บวก,หาร,0.29671982,3.96
838,ฆ่า,สำลัก,0.36952803,0.21
839,ได้มา,ได้รับ,0.3672425,5.52
840,มีส่วนร่วม,เข้าร่วม,0.4732429,5.42
841,ออกจาก,คงอยู่,0.29347813,1.77
842,ไป,เข้า,0.49647874,2.71
843,เอา,พกพา,0.1893403,2.4
844,ลืม,เรียนรู้,0.31268427,1.56
845,แต่งตั้ง,เลือกตั้ง,0.41665962,3.44
846,ว่าจ้าง,แต่งงาน,0.21676467,0.1
847,ถาม,อธิษฐาน,0.2597997,0.52
848,ไป,ส่ง,0.3636444,1.98
849,เอา,ส่งมอบ,0.17846002,1.46
850,พูด,ได้ยิน,0.55501866,2.08
851,วิเคราะห์,ประเมินผล,0.37267458,4.48
852,โต้เถียง,คิดด้วยเหตุผล,0.45574355,1.98
853,เสียไป,เก็บไว้,0.41845864,1.56
854,เปรียบเทียบ,วิเคราะห์,0.38143224,4.27
855,ทำให้สับสน,จัดระเบียบ,0.3115007,1.46
856,ไป,อนุญาต,0.2677006,1.35
857,เอา,ครอบครอง,0.24028987,3.33
858,เรียนรู้,ฟัง,0.4000001,3.44
859,ทำลาย,สร้าง,0.46019384,2.08
860,สร้าง,สร้าง,0.9999999,10.0
861,ขโมย,ซื้อ,0.22986795,1.04
862,ฆ่า,แขวน,0.1315432,0.42
863,ลืม,รับรู้,0.27891147,1.25
864,สร้าง,จินตนาการ,0.35968378,1.46
865,ทำ,เกิดขึ้น,0.4017078,2.08
866,ชนะ,ทำสำเร็จ,0.40577093,5.1
867,ให้,ปฏิเสธ,0.26243034,1.77
868,คู่ควร,ได้รับ,0.2132262,2.6
869,ได้รับ,วาง,0.11636528,0.94
870,ตั้งอยู่,ค้นหา,0.11484339,0.31
871,ปรากฏ,เข้าร่วม,0.1968725,0.83
872,เข้าใจ,จับความ,0.2408727,3.13
873,แกล้งทำ,จินตนาการ,0.3771134,0.73
874,พอใจ,โปรด,0.17387229,3.65
875,หวงแหน,เก็บไว้,0.35016152,3.13
876,โต้เถียง,แตกต่าง,0.28367463,2.71
877,เอาชนะ,ครอบงำ,0.27917367,1.15
878,ประพฤติ,เชื่อฟัง,0.49193463,1.35
879,ร่วมมือกัน,มีส่วนร่วม,0.50353235,5.21
880,บรรลุ,พยายาม,0.30305994,1.98
881,ล้มเหลว,กีดกัน,0.28431702,0.83
882,เริ่ม,เลิก,0.38053778,1.98
883,พูด,มีส่วนร่วม,0.26992133,1.35
884,มา,พามา,0.5321199,3.13
885,ประกาศ,ประกาศ,1.0000001,10.0
886,อ่าน,เข้าใจ,0.3648308,2.4
887,หยิบ,จากไป,0.27527532,0.42
888,ประกาศ,ประกาศ,1.0000001,10.0
889,ได้รับ,ได้รับ,1.0,10.0
890,สรุป,ตัดสินใจ,0.21048196,3.54
891,โปรด,วิงวอน,0.3138458,3.23
892,โต้เถียง,พิสูจน์,0.30829173,0.94
893,ถาม,ขอร้อง,0.38269228,1.77
894,ค้นหา,สูญหาย,0.38484836,2.6
895,ตรวจ,ตรวจสอบ,0.5810522,7.29
896,ตรวจสอบ,แสดงเหตุผล,0.3824917,1.88
897,สมมติ,ทำนาย,0.2028482,3.44
898,เรียนรู้,ประเมิน,0.31971058,1.25
899,โต้เถียง,แสดงเหตุผล,0.4849252,3.44
900,สร้าง,กลายเป็น,0.4741534,0.73
901,ค้นพบ,ริเริ่มจาก,0.4671527,2.71
902,บรรลุ,สำเร็จ,0.49796924,6.98
903,ให้,วาง,0.27037045,1.35
904,เข้าใจ,ฟัง,0.497109,1.98
905,ขยายตัว,เติบโต,0.66661,6.25
906,ยืม,ขาย,0.17528895,0.63
907,เก็บไว้,ป้องกัน,0.27935266,1.77
908,อธิบาย,พิสูจน์,0.3182414,3.23
909,สันนิษฐาน,แกล้งทำ,0.1837409,0.42
910,เห็นด้วย,โปรด,0.16994879,0.73
911,ให้อภัย,ลืม,0.37548956,0.83
912,ขยายความ,อธิบาย,0.5163488,6.25
913,เข้าใจ,ให้อภัย,0.48744687,2.4
914,เตือน,ลืม,0.3625126,1.98
915,ได้รับ,เหลืออยู่,0.23133203,0.78
916,ตระหนักถึง,ค้นพบ,0.3766421,1.35
917,ต้องการ,สอบถาม,0.26632336,0.83
918,มองข้าม,ถาม,0.26523164,0.52
919,คิด,สอบถาม,0.1706652,0.73
920,ปฏิเสธ,หลีกเลี่ยง,0.30513936,3.75
921,เถียง,ชักชวน,0.26363146,0.0
922,ไล่ตาม,โน้มน้าว,0.34994033,0.73
923,ยอมรับ,ยกโทษให้,0.4420325,1.98
924,ทำ,เลิก,0.3749121,1.25
925,สอบสวน,ตรวจสอบ,0.487136,5.52
926,อภิปราย,อธิบาย,0.44075945,5.83
927,เป็นหนี้,ให้ยืม,0.4628882,2.5
928,สำรวจ,ค้นพบ,0.43825492,3.65
929,ร้องเรียน,โต้เถียง,0.41848597,1.77
930,ถอน,ปฏิเสธ,0.26601166,1.46
931,เก็บ,ยืม,0.252666,1.35
932,ขอร้อง,ถาม,0.38269228,1.35
933,เตรียมการ,จัดระเบียบ,0.40773496,2.5
934,ลด,หด,0.29314026,5.21
935,พูด,รับทราบ,0.2672664,1.35
936,ให้,ยืม,0.23643933,1.67
937,ฆ่า,แก้ต่าง,0.31330848,0.21
938,หายไป,หด,0.38214406,0.94
939,ส่งมอบ,พกพา,0.14947814,0.0
940,หายใจ,สำลัก,0.6242607,2.29
941,รับทราบ,แจ้งให้ทราบ,0.5232099,3.23
942,กลายเป็น,ดูเหมือน,0.5374307,2.19
943,แกล้งทำ,ดูเหมือน,0.44561952,2.29
944,ทำสำเร็จ,กลายเป็น,0.36369938,0.83
945,คิด,คิด,1.0,10.0
946,กำหนด,ทำนาย,0.2594824,1.98
947,โปรด,ทำให้เพลิดเพลิน,0.26880878,2.08
948,อยู่,คงอยู่,0.5765338,7.19
949,แกล้งทำ,วาดภาพ,0.27622563,0.1
950,ลืม,คงอยู่,0.3084049,0.21
951,ต้องการ,เลือก,0.55056894,2.92
952,สูญหาย,ได้มา,0.20567122,0.73
953,ลอง,คิด,0.40471503,1.35
954,กลายเป็น,ปรากฏ,0.38101116,2.4
955,ออกจาก,มองข้าม,0.21404982,1.04
956,ยอมรับ,แนะนำ,0.21970913,1.15
957,ออกจาก,ระเหเร่ร่อน,0.38607666,2.5
958,เก็บไว้,ให้,0.4843461,1.56
959,ให้,อนุญาต,0.30827895,3.65
960,นำมา,ส่ง,0.22000511,2.81
961,ซึมซับ,เรียนรู้,0.39888602,4.38
962,ศึกษา,ค้นหา,0.21643275,4.9
963,ออกจาก,ปรากฏ,0.31442708,0.0
964,สร้าง,ทำลาย,0.46019384,2.08
965,เริ่ม,ไป,0.4310114,1.15
966,ได้รับ,ซื้อ,0.17070764,1.98
967,สะสม,ประหยัด,0.19119523,2.71
968,แทนที่,ฟื้นฟู,0.15298405,1.46
969,เข้าร่วม,บวก,0.13457593,1.04
970,เข้าร่วม,แต่งงาน,0.17482555,0.31
971,ยอมรับ,ส่งมอบ,0.23657562,1.04
972,แนบ,เข้าร่วม,0.19415905,0.31
973,วาง,แขวน,0.38239896,2.92
974,ไป,ขาย,0.15010126,0.42
975,สื่อสาร,อธิษฐาน,0.074735075,0.0
976,ให้,ขโมย,0.22881785,1.04
977,เพิ่ม,สร้าง,0.43744382,3.54
978,นำมา,ฟื้นฟู,0.14419189,1.04
979,เข้าใจ,พอใจ,0.39014304,1.15
980,วาดภาพ,ตัดสินใจ,0.15433629,0.21
981,จัดระเบียบ,กลายเป็น,0.26135838,0.1
982,ให้,รู้,0.4044737,0.1
983,พูด,ตรวจสอบ,0.099843055,0.31
984,ร่วมมือ,เข้าร่วม,0.44475096,4.27
985,เตรียมการ,ต้องการ,0.23203798,1.35
986,ยืม,ต้องการ,0.20270643,2.4
987,สอบสวน,ไล่ตาม,0.22241679,2.6
988,ไม่สนใจ,สำรวจ,0.23164761,0.63
989,นำมา,บ่น,0.13485873,0.0
990,เข้า,เป็นหนี้,0.19440557,0.0
991,วาดภาพ,แจ้งให้ทราบ,0.13873556,0.0
992,เตือน,ขาย,0.1258827,0.0
993,ซึมซับ,ครอบครอง,0.13167574,0.42
994,เข้าร่วม,ได้มา,0.35223296,1.35
995,ส่ง,เข้าประชุม,0.22176953,0.1
996,รวบรวม,เข้าประชุม,0.23104903,0.42
997,ซึมซับ,ถอน,0.07118776,0.0
998,เข้าประชุม,มาถึง,0.2780124,1.25
