,w1,w2,predict,actual
514,หัวหน้า,นายกเทศมนตรี,0.44457075,3.54
515,นักบวช,รัฐมนตรี,0.24264787,0.21
516,เมตร,นิ้ว,0.3405161,3.85
517,ใยสังเคราะห์,ฝ้าย,0.47283328,3.85
518,ทนายความ,นายธนาคาร,0.47086543,0.52
519,ไวโอลิน,เครื่องดนตรี,0.62043715,5.21
520,ค่าย,กระท่อม,0.17650573,1.46
521,หม้อ,เครื่องใช้,0.2581204,4.17
522,ผ้าลินิน,ผ้า,0.7121221,5.94
523,วิสกี้,แชมเปญ,0.4855142,5.1
524,เด็กผู้หญิง,เด็ก,0.5403655,5.63
525,กระท่อม,กระท่อม,1.0,10.0
526,นก,แม่ไก่,0.34433237,3.33
527,เสียงรบกวน,สัญญาณรบกวน,0.6526274,6.46
528,พระอาทิตย์ตก,ตอนเย็น,0.550055,5.31
529,ละอองฝน,ฝน,0.61151963,6.25
530,ผู้ใหญ่,ทารก,0.48278904,1.88
531,ถ่าน,ถ่านหิน,0.5057336,5.94
532,ร่างกาย,กระดูกสันหลัง,0.4601304,2.71
533,หัว,เล็บ,0.2807155,2.29
534,ท่อนซุง,ไม้,0.59058034,5.52
535,ช้อน,ถ้วย,0.49101213,3.33
536,ร่างกาย,เส้นประสาท,0.5280853,3.33
537,ผู้ชาย,สามี,0.44755593,3.54
538,กระดูก,คอ,0.23341006,2.71
539,ความผิดหวัง,ความโกรธ,0.49138638,2.81
540,แม่น้ำ,ทะเล,0.5386085,4.06
541,ภารกิจ,งาน,0.32763368,6.04
542,สโมสร,สังคม,0.22746977,4.06
543,ภาพสะท้อน,ภาพ,0.4317234,4.27
544,เจ้าชาย,กษัตริย์,0.47564572,4.27
545,หิมะ,สภาพอากาศ,0.43688798,4.38
546,คน,พรรค,0.25834733,1.56
547,เด็กผู้ชาย,พี่น้องชาย,0.3977991,3.23
548,ราก,หญ้า,0.45298702,2.92
549,คิ้ว,ตา,0.37756184,3.13
550,เงิน,ไข่มุก,0.18353842,2.19
551,เงิน,เพชร,0.25702986,2.19
552,พาหนะ,รถบัส,0.38225234,5.42
553,แท็กซี่,รถบัส,0.48520556,4.58
554,บ้าน,ยุ้งฉาง,0.328995,2.19
555,นิ้วมือ,ฝ่ามือ,0.6845303,3.23
556,รถยนต์,สะพาน,0.2152236,1.56
557,ความพยายาม,ความยาก,0.49829242,2.5
558,ความจริง,เข้าใจ,0.51814044,1.04
559,งาน,การจัดการ,0.28778592,2.4
560,มะเร็ง,โรคภัย,0.50285,5.21
561,คำ,หนังสือพิมพ์,0.15259148,1.98
562,นักแต่งเพลง,นักเขียน,0.5876635,4.79
563,นักแสดงชาย,นักร้อง,0.607132,3.13
564,ที่พัก,กระท่อม,0.2903885,5.52
565,ห้องน้ำ,ห้องครัว,0.77444434,3.54
566,กระท่อม,กระท่อม,1.0,10.0
567,ประตู,ห้องครัว,0.3358314,1.88
568,คุณค่า,ความเชื่อ,0.4448714,1.67
569,ภูมิปัญญา,ความฉลาด,0.48375353,4.48
570,ความไม่รู้,ความฉลาด,0.5025532,1.15
571,ความสุข,โชคดี,0.39527008,2.29
572,ความคิด,โครงการ,0.23356046,1.35
573,อารมณ์,อารมณ์,1.0000001,8.96
574,ความสุข,ความสงบ,0.43439594,3.75
575,สิ้นหวัง,ความทุกข์ยาก,0.5419723,4.06
576,ตรรกะ,คณิตศาสตร์,0.40646747,5.31
577,ปฏิเสธ,ยอมรับ,0.6042276,1.77
578,ข้อโต้แย้ง,คำวิจารณ์,0.47763348,3.65
579,การรุกราน,การมุ่งร้าย,0.55085236,5.73
580,ความบ้าคลั่ง,ความสับสน,0.51868445,2.81
581,เคมี,ทฤษฎี,0.3784867,2.6
582,การทดลอง,คำตัดสิน,0.18854903,1.04
583,ความสะดวกสบาย,ความปลอดภัย,0.51619226,2.71
584,ความมั่นใจ,ตนเอง,0.41268817,1.15
585,วิสัยทัศน์,การรับรู้,0.3734113,1.35
586,ยุคสมัย,ทศวรรษ ,0.3909041,3.65
587,ชีวประวัติ,นวนิยาย,0.48411626,2.6
588,การอภิปราย,ข้อโต้แย้ง,0.5456784,3.75
589,รหัส,สัญลักษณ์,0.22998203,3.65
590,อันตราย,โรค,0.4484989,3.33
591,อุบัติเหตุ,ภัยพิบัติ,0.47899997,3.54
592,การเดินทาง,การเดินทาง,1.0,10.0
593,กิจกรรม,การเคลื่อนไหว,0.2671006,3.85
594,การนินทา,ข่าว,0.21431176,2.08
595,พ่อ,พระเจ้า,0.29257318,0.73
596,การกระทำ,หลักสูตร,0.14735986,0.73
597,ไข้,ความเจ็บป่วย,0.48547488,6.35
598,การบิน,เที่ยวบิน,0.70739096,5.31
599,เกม,การกระทำ,0.2757045,1.67
600,โมเลกุล,อากาศ,0.27404442,2.92
601,บ้าน,รัฐ,0.17638783,0.63
602,คำ,วรรณกรรม,0.27319932,2.71
603,ผู้ใหญ่,ผู้ปกครอง,0.4290498,5.21
604,หนังสือพิมพ์,ข่าวสาร,0.30274656,5.83
605,การสื่อสาร,โทรทัศน์,0.29543784,3.65
606,ลูกพี่ลูกน้อง,ลุง,0.42080215,2.92
607,ผู้เขียน,ผู้อ่าน,0.4541685,3.13
608,ผู้ชาย,หุ้นส่วน,0.14129081,0.73
609,พื้นที่,มุม,0.37603357,2.08
610,บทกวี,เพลง,0.4098696,3.96
611,ผนัง,การตกแต่ง,0.42478728,2.6
612,คำ,หน้า,0.18507022,0.63
613,พยาบาล,นักวิทยาศาสตร์,0.38077503,1.88
614,นักการเมือง,ประธาน,0.2412228,1.67
615,ประธาน,นายกเทศมนตรี,0.5544701,2.81
616,หนังสือ,เรียงความ,0.41618,3.23
617,ผู้ชาย,นักรบ,0.22422378,2.5
618,บทความ,วารสาร,0.51689726,5.21
619,อาหารเช้า,อาหารเย็น,0.7856225,4.06
620,ฝูงชน,ขบวนแห่,0.25068778,3.65
621,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.49320418,2.71
622,ครู,อาจารย์ในศาสนายิว,0.5452232,4.48
623,สะโพก,ริมฝีปาก,0.3772212,2.5
624,หนังสือ,บทความ,0.3613509,4.48
625,ห้อง,เซลล์,0.16275239,0.63
626,กล่อง,บูธ,0.19968839,0.83
627,ลูกสาว,เด็ก,0.40889725,3.65
628,แขนขา,ขา,0.67935467,3.85
629,ตับ,ปอด,0.6474245,3.65
630,ห้องเรียน,ห้องโถง,0.40023193,2.29
631,ภูเขา,หิ้ง,0.2618194,0.21
632,รถยนต์,ลิฟต์,0.29026267,0.21
633,เตียง,โซฟา,0.6468427,3.23
634,เสื้อผ้า,กระดุม,0.37412074,3.54
635,เสื้อผ้า,เสื้อคลุม,0.5737224,5.0
636,ไต,อวัยวะ,0.3343315,4.27
637,แอปเปิ้ล,ซอส,0.3688051,0.31
638,ไก่,สเต็ก,0.4574872,3.02
639,รถ,ท่อ,0.2576755,2.5
640,ยาสูบ,บุหรี่,0.4936565,7.08
641,นักเรียน,ศาสตราจารย์,0.25803822,3.13
642,ทารก,ลูกสาว,0.36610565,3.33
643,ท่อ,ซิการ์,0.12013214,0.63
644,นม,น้ำผลไม้,0.36908084,2.5
645,กล่อง,บุหรี่,0.19853534,1.67
646,อพาร์ทเม้น,โรงแรม,0.4238422,5.63
647,ถ้วย,รูปกรวย,0.27513638,1.35
648,ม้า,วัว,0.5293676,3.23
649,ลำคอ,จมูก,0.4853563,3.44
650,กระดูก,ฟัน,0.48255575,3.75
651,กระดูก,ข้อศอก,0.45263717,3.54
652,เบคอน,ถั่ว,0.47487235,1.67
653,ถ้วย,โถ,0.45792162,2.71
654,พิสูจน์,ความจริง,0.49900246,4.27
655,การแต่งตั้ง,การหมั้น,0.38414365,0.94
656,วันเกิด,ปี,0.29005623,2.5
657,คำ,เงื่อนงำ,0.17883576,0.73
658,ผู้เขียน,ผู้สร้าง,0.27479777,3.75
659,อะตอม,คาร์บอน,0.41005257,3.23
660,หัวหน้าบาทหลวง,พระราชาคณะ,0.49887273,3.85
661,จดหมาย,ย่อหน้า,0.35697323,2.71
662,หน้ากระดาษ,ย่อหน้า,0.4187966,2.4
663,หอสูง,โบสถ์,0.42467213,1.56
664,กล้ามเนื้อ,กระดูก,0.5240123,3.33
665,กล้ามเนื้อ,ลิ้น,0.33592469,3.23
666,เด็กผู้ชาย,ทหาร,0.35985833,1.77
667,หน้าท้อง,ส่วนท้อง,0.4110869,5.42
668,ผู้ชาย,เด็กหญิง,0.34227923,2.08
669,เตียง,เก้าอี้,0.47667006,2.92
670,เสื้อผ้า,แจ็คเก็ต,0.56158453,5.42
671,ปืน,มีด,0.4499701,3.96
672,ดีบุก,โลหะ,0.4813317,4.48
673,ขวด,ภาชนะ,0.5137859,4.9
674,แม่ไก่,ไก่งวง,0.35679254,4.48
675,เนื้อ,ขนมปัง,0.33689654,2.5
676,แขน,กระดูก,0.33401674,3.54
677,คอ,กระดูกสันหลัง,0.24244748,3.65
678,แอปเปิ้ล,มะนาว,0.46759802,2.71
679,ความทุกข์ทรมาน,ความเศร้าโศก,0.7129724,5.42
680,การบ้าน,ภารกิจ,0.21038589,4.48
681,กลางคืน,รุ่งอรุณ,0.35725412,2.71
682,อาหารเย็น,ซุป,0.39612108,2.6
683,ลูกวัว,วัว,0.57539994,5.94
684,หิมะ,พายุ,0.4258267,3.33
685,เล็บ,มือ,0.35476497,3.54
686,สุนัข,ม้า,0.3021717,2.4
687,แขน,คอ,0.4064523,2.81
688,ลูกบอล,ถุงมือ,0.22065979,1.56
689,ไข้หวัด,ไข้,0.67847335,7.19
690,ค่าธรรมเนียม,เงินเดือน,0.3056086,0.83
691,เส้นประสาท,สมอง,0.5933904,4.17
692,สัตว์ป่า,สัตว์,0.56625396,6.77
693,อาหารเย็น,ไก่,0.32423738,1.77
694,เด็กหญิง,แม่บ้าน,0.1606259,1.04
695,เด็ก,เด็กผู้ชาย,0.55067927,5.83
696,แอลกอฮอล์,ไวน์,0.41621175,6.15
697,จมูก,ปาก,0.4324337,3.44
698,ถนน,รถ,0.31216046,3.02
699,ระฆัง,ประตู,0.23384444,0.1
700,กล่อง,หมวก,0.24049465,0.1
701,ความเชื่อ,ความประทับใจ,0.3104052,0.52
702,อคติ,ความคิดเห็น,0.28003362,1.15
703,ความสนใจ,ความตระหนัก,0.42103225,2.4
704,ความโกรธ,อารมณ์,0.55154455,4.69
705,ความงดงาม,สไตล์,0.39416525,2.19
706,ความงาม,อายุ,0.15701143,1.67
707,หนังสือ,กระทู้,0.26983973,1.04
708,เพื่อน,มารดา,0.27528882,0.94
709,วิตามิน,เหล็ก,0.188325,1.98
710,รถ,โรงงาน,0.23442715,1.56
711,ข้อตกลง,เงื่อนไข,0.61123896,7.19
712,บท,ทางเลือก,0.097825795,0.42
713,คณิตศาสตร์,จังหวะ,0.116588056,0.0
714,ผู้ชนะ,การมีอยู่,0.16437854,0.0
715,ความเชื่อ,ดอกไม้,0.200082,0.1
716,ผู้ชนะ,เป้าหมาย,0.25132146,1.67
717,เคล็ดลับ,ขนาด,0.17292832,0.42
718,ทางเลือก,หลอดเลือดดำ,0.15631524,0.0
719,เพลงสรรเสริญ,ชัยชนะ,0.35134327,1.77
720,ทนทาน,วงดนตรี,0.06723964,0.0
721,คุก,ทางเลือก,0.085613936,0.1
722,เงื่อนไข,เด็กผู้ชาย,0.088044815,0.0
723,ดอกไม้,ความอดทน,0.14009182,0.0
724,หลุม,ข้อตกลง,0.08760982,0.0
725,แพทย์,อารมณ์,0.12596324,0.1
726,ชมรม,ประตู,0.11635232,0.0
727,ภารกิจ,ผู้หญิง,0.023633253,0.0
728,ชมรม,กีฬาเบสบอล,0.25876853,2.92
729,เหรียญเซนต์,ขนาด,0.17728995,0.31
730,การมี,ประตู,0.11766629,0.21
731,หนู,การจัดการ,0.0989937,0.0
732,ภารกิจ,ทางหลวง,0.22451593,0.0
733,สุรา,ศตวรรษ,0.09807743,0.21
734,ภารกิจ,ฟางข้าว,0.11337846,0.0
735,เกาะ,ภารกิจ,0.15519309,0.0
736,กลางคืน,บท,0.094327815,0.0
737,มลพิษ,ประธาน,0.08597144,0.21
738,ปืน,เคล็ดลับ,0.04581617,0.31
739,อ่างอาบน้ำ,เล่ห์เหลี่ยม,0.15645869,0.0
740,อาหาร,แอปเปิ้ล,0.27318403,3.23
741,เหรียญเซนต์,ภรรยา,0.21751657,0.0
742,บท,หาง,0.063275136,0.0
743,หลักสูตร,กระเพาะอาหาร,0.14823806,0.0
744,เพลงสรรเสริญ,ฟางข้าว,0.184362,0.0
745,ทันตแพทย์,พันเอก,0.25731656,0.42
746,ภรรยา,ฟางข้าว,0.21663728,0.0
747,หลุม,ภรรยา,0.22421233,0.0
748,นักเรียน,ประธาน,0.20768358,1.15
749,อ่างอาบน้ำ,ภรรยา,0.2715629,0.31
750,คน,เหรียญเซนต์,0.24043325,0.0
751,สูตร,บันทึก,0.0837462,1.15
752,สุภาพสตรี,ขนสัตว์,0.3187828,0.21
753,แอปเปิ้ล,แสงอาทิตย์,0.18674274,0.0
754,ปืน,รุ่งอรุณ,0.13994163,0.0
755,อาหาร,เอว,0.12983733,0.21
756,กล้องถ่ายรูป,ประธาน,0.08448119,0.0
757,สุรา,วงดนตรี,0.19824424,1.04
758,พุง,เส้นเลือด,0.2197598,2.08
759,ปืน,ขนสัตว์,0.17267746,0.1
760,โซฟา,เบสบอล,0.13491744,0.0
761,แรงงาน,กล้องถ่ายรูป,0.096177906,0.21
762,ชั้น,หนู,0.1569623,0.1
763,ข้าว,เด็กผู้ชาย,0.19105092,0.0
764,คน,ปืน,0.20927338,0.42
765,หน้าผา,หาง,0.34900847,0.0
766,ข้อเท้า,หน้าต่าง,0.113880835,0.0
767,เจ้าหญิง,เกาะ,0.20717074,0.0
768,ภาชนะ,เม้าส์,0.1534519,0.0
769,รถบรรทุก,ภาชนะ,0.2291726,0.31
770,คน,บอลลูน,0.14132373,0.21
771,ดอลลาร์,คน,0.20953183,0.52
772,อ่างอาบน้ำ,บอลลูน,0.2594534,0.0
773,กระเพาะอาหาร,ห้องนอน,0.1496771,0.0
774,จักรยาน,ห้องนอน,0.14149627,0.0
775,บันทึก,อ่างอาบน้ำ,0.16044827,0.0
776,ชาม,หาง,0.23076923,0.0
777,ไป,มา,0.61508226,2.08
778,หยิบ,ขโมย,0.33023247,2.71
779,ฟัง,ได้ยิน,0.53782433,6.25
780,คิด,ให้เหตุผล,0.40926966,3.85
781,เกิดขึ้น,เกิดขึ้น,1.0,10.0
782,หายไป,หายไป,0.99999994,10.0
783,คูณ,หาร,0.4072979,4.17
784,วิงวอน,ร้องขอ,0.5028658,7.29
785,เริ่ม,ริเริ่มจาก,0.3689332,8.54
786,ป้องกัน,แก้ต่าง,0.20082304,2.81
787,ฆ่า,ทำลาย,0.53886336,4.79
788,สร้าง,ทำ,0.34092468,6.15
789,ยอมรับ,ปฏิเสธ,0.6042276,2.29
790,มองข้าม,หลบเลี่ยง,0.34261698,3.44
791,พกพา,นำมา,0.1913073,6.04
792,ออกจาก,เข้า,0.3814568,2.29
793,เลือก,เลือก,1.0,10.0
794,สูญเสีย,ล้มเหลว,0.45308635,3.96
795,ส่งเสริม,กีดกัน,0.2542604,1.56
796,บรรลุ,ทำสำเร็จ,0.47332633,7.5
797,ทำ,สร้าง,0.34092468,5.83
798,ฟัง,เชื่อฟัง,0.4748192,4.69
799,แจ้ง,แจ้งให้ทราบ,0.6263366,8.33
800,รับ,ให้,0.31376114,3.02
801,ยืม,ขอ,0.2421424,3.85
802,หยิบ,ได้รับ,0.12049556,2.29
803,แนะนำ,แนะนำ,1.0,10.0
804,เลียนแบบ,วาดภาพ,0.26474738,1.88
805,ชนะ,สำเร็จ,0.37817654,4.27
806,คิด,ตัดสิน,0.27299324,2.71
807,ทักทาย,พบ,0.21772267,2.29
808,เห็นด้วย,โต้เถียง,0.50513303,1.77
809,เพลิดเพลิน,ทำให้เพลิดเพลิน,0.9414737,6.46
810,ทำลาย,สร้าง,0.4705773,2.5
811,ประหยัด,ป้องกัน,0.19165121,0.42
812,ให้,ยืม,0.23996556,2.5
813,เข้าใจ,รับรู้,0.50976634,4.17
814,หยิบ,ได้รับ,0.12049556,2.4
815,ยอมรับ,รับทราบ,0.4539541,4.27
816,ตัดสินใจ,เลือก,0.42640015,5.63
817,ยอมรับ,เชื่อ,0.52149945,3.85
818,เก็บ,ครอบครอง,0.2793481,4.06
819,เตร่,ระเหเร่ร่อน,0.47743657,6.98
820,สำเร็จ,ล้มเหลว,0.40398884,1.98
821,ใช้จ่าย,ประหยัด,0.33267546,2.4
822,ออกจาก,ไป,0.46643928,4.17
823,มา,เข้าร่วม,0.23770028,3.33
824,ทราบ,เชื่อ,0.45242473,1.67
825,ชุมนุม,พบ,0.17324896,2.71
826,ทำ,ได้รับ,0.21676071,1.46
827,ลืม,มองข้าม,0.43242586,3.85
828,คูณ,บวก,0.31580797,4.06
829,หด,เติบโต,0.23343304,1.56
830,มาถึง,ออกจาก,0.41170105,1.56
831,สำเร็จ,ลอง,0.22957355,1.04
832,ยอมรับ,ปฏิเสธ,0.6042276,1.77
833,มาถึง,มา,0.46684465,5.31
834,เห็นด้วย,เห็นต่าง,0.6079139,2.4
835,ส่ง,รับ,0.42364502,2.29
836,ชนะ,ครอบงำ,0.21117724,0.94
837,บวก,หาร,0.286122,3.96
838,ฆ่า,สำลัก,0.41966975,0.21
839,ได้มา,ได้รับ,0.37980592,5.52
840,มีส่วนร่วม,เข้าร่วม,0.47450662,5.42
841,ออกจาก,คงอยู่,0.24495117,1.77
842,ไป,เข้า,0.4580433,2.71
843,เอา,พกพา,0.19505312,2.4
844,ลืม,เรียนรู้,0.27195692,1.56
845,แต่งตั้ง,เลือกตั้ง,0.38192075,3.44
846,ว่าจ้าง,แต่งงาน,0.22514772,0.1
847,ถาม,อธิษฐาน,0.2917173,0.52
848,ไป,ส่ง,0.31763867,1.98
849,เอา,ส่งมอบ,0.15624833,1.46
850,พูด,ได้ยิน,0.4992185,2.08
851,วิเคราะห์,ประเมินผล,0.37492985,4.48
852,โต้เถียง,คิดด้วยเหตุผล,0.4372649,1.98
853,เสียไป,เก็บไว้,0.37069213,1.56
854,เปรียบเทียบ,วิเคราะห์,0.3581569,4.27
855,ทำให้สับสน,จัดระเบียบ,0.34379226,1.46
856,ไป,อนุญาต,0.25111413,1.35
857,เอา,ครอบครอง,0.23800348,3.33
858,เรียนรู้,ฟัง,0.32820937,3.44
859,ทำลาย,สร้าง,0.4705773,2.08
860,สร้าง,สร้าง,1.0,10.0
861,ขโมย,ซื้อ,0.24289396,1.04
862,ฆ่า,แขวน,0.1508976,0.42
863,ลืม,รับรู้,0.22606353,1.25
864,สร้าง,จินตนาการ,0.31635165,1.46
865,ทำ,เกิดขึ้น,0.323358,2.08
866,ชนะ,ทำสำเร็จ,0.38285246,5.1
867,ให้,ปฏิเสธ,0.27044624,1.77
868,คู่ควร,ได้รับ,0.2420028,2.6
869,ได้รับ,วาง,0.12980178,0.94
870,ตั้งอยู่,ค้นหา,0.15031855,0.31
871,ปรากฏ,เข้าร่วม,0.17962252,0.83
872,เข้าใจ,จับความ,0.21086298,3.13
873,แกล้งทำ,จินตนาการ,0.3787477,0.73
874,พอใจ,โปรด,0.16090901,3.65
875,หวงแหน,เก็บไว้,0.4091063,3.13
876,โต้เถียง,แตกต่าง,0.2908217,2.71
877,เอาชนะ,ครอบงำ,0.28988305,1.15
878,ประพฤติ,เชื่อฟัง,0.45155182,1.35
879,ร่วมมือกัน,มีส่วนร่วม,0.53640294,5.21
880,บรรลุ,พยายาม,0.29039156,1.98
881,ล้มเหลว,กีดกัน,0.3020227,0.83
882,เริ่ม,เลิก,0.30692902,1.98
883,พูด,มีส่วนร่วม,0.25372955,1.35
884,มา,พามา,0.4348606,3.13
885,ประกาศ,ประกาศ,1.0,10.0
886,อ่าน,เข้าใจ,0.37194887,2.4
887,หยิบ,จากไป,0.27356407,0.42
888,ประกาศ,ประกาศ,1.0,10.0
889,ได้รับ,ได้รับ,1.0,10.0
890,สรุป,ตัดสินใจ,0.24627213,3.54
891,โปรด,วิงวอน,0.2935519,3.23
892,โต้เถียง,พิสูจน์,0.2705185,0.94
893,ถาม,ขอร้อง,0.3686992,1.77
894,ค้นหา,สูญหาย,0.42150152,2.6
895,ตรวจ,ตรวจสอบ,0.56727815,7.29
896,ตรวจสอบ,แสดงเหตุผล,0.37943316,1.88
897,สมมติ,ทำนาย,0.22214623,3.44
898,เรียนรู้,ประเมิน,0.32002208,1.25
899,โต้เถียง,แสดงเหตุผล,0.42446247,3.44
900,สร้าง,กลายเป็น,0.40501702,0.73
901,ค้นพบ,ริเริ่มจาก,0.43958923,2.71
902,บรรลุ,สำเร็จ,0.49999157,6.98
903,ให้,วาง,0.25996482,1.35
904,เข้าใจ,ฟัง,0.48287943,1.98
905,ขยายตัว,เติบโต,0.67036736,6.25
906,ยืม,ขาย,0.16350831,0.63
907,เก็บไว้,ป้องกัน,0.2714671,1.77
908,อธิบาย,พิสูจน์,0.3301293,3.23
909,สันนิษฐาน,แกล้งทำ,0.22468024,0.42
910,เห็นด้วย,โปรด,0.13453956,0.73
911,ให้อภัย,ลืม,0.36242676,0.83
912,ขยายความ,อธิบาย,0.46091002,6.25
913,เข้าใจ,ให้อภัย,0.44778955,2.4
914,เตือน,ลืม,0.3302504,1.98
915,ได้รับ,เหลืออยู่,0.22095352,0.78
916,ตระหนักถึง,ค้นพบ,0.35695937,1.35
917,ต้องการ,สอบถาม,0.29710424,0.83
918,มองข้าม,ถาม,0.27735248,0.52
919,คิด,สอบถาม,0.16266909,0.73
920,ปฏิเสธ,หลีกเลี่ยง,0.32351884,3.75
921,เถียง,ชักชวน,0.25454548,0.0
922,ไล่ตาม,โน้มน้าว,0.31639695,0.73
923,ยอมรับ,ยกโทษให้,0.39965874,1.98
924,ทำ,เลิก,0.35754454,1.25
925,สอบสวน,ตรวจสอบ,0.45857373,5.52
926,อภิปราย,อธิบาย,0.45041743,5.83
927,เป็นหนี้,ให้ยืม,0.43651763,2.5
928,สำรวจ,ค้นพบ,0.4104302,3.65
929,ร้องเรียน,โต้เถียง,0.39072722,1.77
930,ถอน,ปฏิเสธ,0.25651667,1.46
931,เก็บ,ยืม,0.22809075,1.35
932,ขอร้อง,ถาม,0.3686992,1.35
933,เตรียมการ,จัดระเบียบ,0.36850587,2.5
934,ลด,หด,0.2132645,5.21
935,พูด,รับทราบ,0.26869297,1.35
936,ให้,ยืม,0.23996556,1.67
937,ฆ่า,แก้ต่าง,0.32803562,0.21
938,หายไป,หด,0.27423373,0.94
939,ส่งมอบ,พกพา,0.12592502,0.0
940,หายใจ,สำลัก,0.58314484,2.29
941,รับทราบ,แจ้งให้ทราบ,0.54387915,3.23
942,กลายเป็น,ดูเหมือน,0.50974774,2.19
943,แกล้งทำ,ดูเหมือน,0.43366262,2.29
944,ทำสำเร็จ,กลายเป็น,0.33721018,0.83
945,คิด,คิด,0.9999999,10.0
946,กำหนด,ทำนาย,0.1794661,1.98
947,โปรด,ทำให้เพลิดเพลิน,0.2490272,2.08
948,อยู่,คงอยู่,0.56178594,7.19
949,แกล้งทำ,วาดภาพ,0.20873947,0.1
950,ลืม,คงอยู่,0.27243462,0.21
951,ต้องการ,เลือก,0.5189649,2.92
952,สูญหาย,ได้มา,0.185595,0.73
953,ลอง,คิด,0.39465362,1.35
954,กลายเป็น,ปรากฏ,0.36041614,2.4
955,ออกจาก,มองข้าม,0.19813311,1.04
956,ยอมรับ,แนะนำ,0.1873245,1.15
957,ออกจาก,ระเหเร่ร่อน,0.35122666,2.5
958,เก็บไว้,ให้,0.4488023,1.56
959,ให้,อนุญาต,0.3363649,3.65
960,นำมา,ส่ง,0.20093955,2.81
961,ซึมซับ,เรียนรู้,0.41414765,4.38
962,ศึกษา,ค้นหา,0.26693285,4.9
963,ออกจาก,ปรากฏ,0.27712098,0.0
964,สร้าง,ทำลาย,0.4705773,2.08
965,เริ่ม,ไป,0.37910554,1.15
966,ได้รับ,ซื้อ,0.19528502,1.98
967,สะสม,ประหยัด,0.15122406,2.71
968,แทนที่,ฟื้นฟู,0.17137879,1.46
969,เข้าร่วม,บวก,0.13061577,1.04
970,เข้าร่วม,แต่งงาน,0.185905,0.31
971,ยอมรับ,ส่งมอบ,0.24508448,1.04
972,แนบ,เข้าร่วม,0.14220117,0.31
973,วาง,แขวน,0.36382622,2.92
974,ไป,ขาย,0.1269957,0.42
975,สื่อสาร,อธิษฐาน,0.094772324,0.0
976,ให้,ขโมย,0.18821199,1.04
977,เพิ่ม,สร้าง,0.37482837,3.54
978,นำมา,ฟื้นฟู,0.1748663,1.04
979,เข้าใจ,พอใจ,0.3500806,1.15
980,วาดภาพ,ตัดสินใจ,0.110488705,0.21
981,จัดระเบียบ,กลายเป็น,0.24533232,0.1
982,ให้,รู้,0.36085308,0.1
983,พูด,ตรวจสอบ,0.13155302,0.31
984,ร่วมมือ,เข้าร่วม,0.40861517,4.27
985,เตรียมการ,ต้องการ,0.25962308,1.35
986,ยืม,ต้องการ,0.16034581,2.4
987,สอบสวน,ไล่ตาม,0.17778954,2.6
988,ไม่สนใจ,สำรวจ,0.21386,0.63
989,นำมา,บ่น,0.0912368,0.0
990,เข้า,เป็นหนี้,0.16753249,0.0
991,วาดภาพ,แจ้งให้ทราบ,0.102843456,0.0
992,เตือน,ขาย,0.10374827,0.0
993,ซึมซับ,ครอบครอง,0.16034622,0.42
994,เข้าร่วม,ได้มา,0.33612403,1.35
995,ส่ง,เข้าประชุม,0.19247282,0.1
996,รวบรวม,เข้าประชุม,0.2534387,0.42
997,ซึมซับ,ถอน,0.04256352,0.0
998,เข้าประชุม,มาถึง,0.2486038,1.25
