,w1,w2,predict,actual
513,วิทยาลัย,ชั้นเรียน,0.3529604,3.33
514,หัวหน้า,นายกเทศมนตรี,0.46730727,3.54
515,นักบวช,รัฐมนตรี,0.2905284,0.21
516,เมตร,นิ้ว,0.3557795,3.85
517,ใยสังเคราะห์,ฝ้าย,0.50408894,3.85
518,ทนายความ,นายธนาคาร,0.45848244,0.52
519,ไวโอลิน,เครื่องดนตรี,0.6418465,5.21
520,ค่าย,กระท่อม,0.13013871,1.46
521,หม้อ,เครื่องใช้,0.28230205,4.17
522,ผ้าลินิน,ผ้า,0.7029294,5.94
523,วิสกี้,แชมเปญ,0.5257207,5.1
524,เด็กผู้หญิง,เด็ก,0.5431895,5.63
525,กระท่อม,กระท่อม,1.0000001,10.0
526,นก,แม่ไก่,0.39663997,3.33
527,เสียงรบกวน,สัญญาณรบกวน,0.6431851,6.46
528,พระอาทิตย์ตก,ตอนเย็น,0.51962996,5.31
529,ละอองฝน,ฝน,0.57239515,6.25
530,ผู้ใหญ่,ทารก,0.5028285,1.88
531,ถ่าน,ถ่านหิน,0.45523694,5.94
532,ร่างกาย,กระดูกสันหลัง,0.4659792,2.71
533,หัว,เล็บ,0.2710065,2.29
534,ท่อนซุง,ไม้,0.57485664,5.52
535,ช้อน,ถ้วย,0.50588906,3.33
536,ร่างกาย,เส้นประสาท,0.5555208,3.33
537,ผู้ชาย,สามี,0.43400505,3.54
538,กระดูก,คอ,0.21433553,2.71
539,ความผิดหวัง,ความโกรธ,0.5633041,2.81
540,แม่น้ำ,ทะเล,0.52741516,4.06
541,ภารกิจ,งาน,0.31644464,6.04
542,สโมสร,สังคม,0.22574821,4.06
543,ภาพสะท้อน,ภาพ,0.3911979,4.27
544,เจ้าชาย,กษัตริย์,0.51711303,4.27
545,หิมะ,สภาพอากาศ,0.43385205,4.38
546,คน,พรรค,0.3189489,1.56
547,เด็กผู้ชาย,พี่น้องชาย,0.38757688,3.23
548,ราก,หญ้า,0.4631147,2.92
549,คิ้ว,ตา,0.35800362,3.13
550,เงิน,ไข่มุก,0.18167496,2.19
551,เงิน,เพชร,0.2525041,2.19
552,พาหนะ,รถบัส,0.36515456,5.42
553,แท็กซี่,รถบัส,0.5016293,4.58
554,บ้าน,ยุ้งฉาง,0.30373508,2.19
555,นิ้วมือ,ฝ่ามือ,0.7003249,3.23
556,รถยนต์,สะพาน,0.2007798,1.56
557,ความพยายาม,ความยาก,0.57045054,2.5
558,ความจริง,เข้าใจ,0.54665446,1.04
559,งาน,การจัดการ,0.24513884,2.4
560,มะเร็ง,โรคภัย,0.531799,5.21
561,คำ,หนังสือพิมพ์,0.22542278,1.98
562,นักแต่งเพลง,นักเขียน,0.6480826,4.79
563,นักแสดงชาย,นักร้อง,0.6320243,3.13
564,ที่พัก,กระท่อม,0.36071226,5.52
565,ห้องน้ำ,ห้องครัว,0.7922067,3.54
566,กระท่อม,กระท่อม,1.0000001,10.0
567,ประตู,ห้องครัว,0.3681375,1.88
568,คุณค่า,ความเชื่อ,0.41199479,1.67
569,ภูมิปัญญา,ความฉลาด,0.4167698,4.48
570,ความไม่รู้,ความฉลาด,0.50250924,1.15
571,ความสุข,โชคดี,0.4337917,2.29
572,ความคิด,โครงการ,0.17839102,1.35
573,อารมณ์,อารมณ์,0.99999994,8.96
574,ความสุข,ความสงบ,0.4525063,3.75
575,สิ้นหวัง,ความทุกข์ยาก,0.6135801,4.06
576,ตรรกะ,คณิตศาสตร์,0.41630068,5.31
577,ปฏิเสธ,ยอมรับ,0.6466555,1.77
578,ข้อโต้แย้ง,คำวิจารณ์,0.40357554,3.65
579,การรุกราน,การมุ่งร้าย,0.5568043,5.73
580,ความบ้าคลั่ง,ความสับสน,0.5322918,2.81
581,เคมี,ทฤษฎี,0.35391352,2.6
582,การทดลอง,คำตัดสิน,0.23312962,1.04
583,ความสะดวกสบาย,ความปลอดภัย,0.5205971,2.71
584,ความมั่นใจ,ตนเอง,0.41700548,1.15
585,วิสัยทัศน์,การรับรู้,0.40998474,1.35
586,ยุคสมัย,ทศวรรษ ,0.4430563,3.65
587,ชีวประวัติ,นวนิยาย,0.55909616,2.6
588,การอภิปราย,ข้อโต้แย้ง,0.5935046,3.75
589,รหัส,สัญลักษณ์,0.27495953,3.65
590,อันตราย,โรค,0.42712992,3.33
591,อุบัติเหตุ,ภัยพิบัติ,0.4636766,3.54
592,การเดินทาง,การเดินทาง,1.0,10.0
593,กิจกรรม,การเคลื่อนไหว,0.2477485,3.85
594,การนินทา,ข่าว,0.22527844,2.08
595,พ่อ,พระเจ้า,0.33391684,0.73
596,การกระทำ,หลักสูตร,0.14594793,0.73
597,ไข้,ความเจ็บป่วย,0.52344567,6.35
598,การบิน,เที่ยวบิน,0.6986293,5.31
599,เกม,การกระทำ,0.25425753,1.67
600,โมเลกุล,อากาศ,0.27616864,2.92
601,บ้าน,รัฐ,0.1473859,0.63
602,คำ,วรรณกรรม,0.2421604,2.71
603,ผู้ใหญ่,ผู้ปกครอง,0.42871702,5.21
604,หนังสือพิมพ์,ข่าวสาร,0.29454884,5.83
605,การสื่อสาร,โทรทัศน์,0.3439952,3.65
606,ลูกพี่ลูกน้อง,ลุง,0.48459417,2.92
607,ผู้เขียน,ผู้อ่าน,0.5271797,3.13
608,ผู้ชาย,หุ้นส่วน,0.16782115,0.73
609,พื้นที่,มุม,0.34803373,2.08
610,บทกวี,เพลง,0.40339756,3.96
611,ผนัง,การตกแต่ง,0.43092957,2.6
612,คำ,หน้า,0.19066805,0.63
613,พยาบาล,นักวิทยาศาสตร์,0.37448874,1.88
614,นักการเมือง,ประธาน,0.28435615,1.67
615,ประธาน,นายกเทศมนตรี,0.5265283,2.81
616,หนังสือ,เรียงความ,0.3984698,3.23
617,ผู้ชาย,นักรบ,0.20755906,2.5
618,บทความ,วารสาร,0.506774,5.21
619,อาหารเช้า,อาหารเย็น,0.79815114,4.06
620,ฝูงชน,ขบวนแห่,0.31383187,3.65
621,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.51157564,2.71
622,ครู,อาจารย์ในศาสนายิว,0.53106993,4.48
623,สะโพก,ริมฝีปาก,0.41197324,2.5
624,หนังสือ,บทความ,0.38391143,4.48
625,ห้อง,เซลล์,0.20107183,0.63
626,กล่อง,บูธ,0.25781995,0.83
627,ลูกสาว,เด็ก,0.40898883,3.65
628,แขนขา,ขา,0.665591,3.85
629,ตับ,ปอด,0.62897986,3.65
630,ห้องเรียน,ห้องโถง,0.43286175,2.29
631,ภูเขา,หิ้ง,0.21438651,0.21
632,รถยนต์,ลิฟต์,0.33078247,0.21
633,เตียง,โซฟา,0.6708669,3.23
634,เสื้อผ้า,กระดุม,0.40175018,3.54
635,เสื้อผ้า,เสื้อคลุม,0.6064003,5.0
636,ไต,อวัยวะ,0.37210706,4.27
637,แอปเปิ้ล,ซอส,0.36695477,0.31
638,ไก่,สเต็ก,0.42881364,3.02
639,รถ,ท่อ,0.25515002,2.5
640,ยาสูบ,บุหรี่,0.53590435,7.08
641,นักเรียน,ศาสตราจารย์,0.229013,3.13
642,ทารก,ลูกสาว,0.41790545,3.33
643,ท่อ,ซิการ์,0.18875545,0.63
644,นม,น้ำผลไม้,0.41852963,2.5
645,กล่อง,บุหรี่,0.27958775,1.67
646,อพาร์ทเม้น,โรงแรม,0.45743564,5.63
647,ถ้วย,รูปกรวย,0.29440305,1.35
648,ม้า,วัว,0.5318774,3.23
649,ลำคอ,จมูก,0.5501272,3.44
650,กระดูก,ฟัน,0.4932541,3.75
651,กระดูก,ข้อศอก,0.520459,3.54
652,เบคอน,ถั่ว,0.50044376,1.67
653,ถ้วย,โถ,0.41130534,2.71
654,พิสูจน์,ความจริง,0.44632775,4.27
655,การแต่งตั้ง,การหมั้น,0.4041837,0.94
656,วันเกิด,ปี,0.28694898,2.5
657,คำ,เงื่อนงำ,0.23998621,0.73
658,ผู้เขียน,ผู้สร้าง,0.26311395,3.75
659,อะตอม,คาร์บอน,0.42320004,3.23
660,หัวหน้าบาทหลวง,พระราชาคณะ,0.4983702,3.85
661,จดหมาย,ย่อหน้า,0.35427937,2.71
662,หน้ากระดาษ,ย่อหน้า,0.41050097,2.4
663,หอสูง,โบสถ์,0.4680069,1.56
664,กล้ามเนื้อ,กระดูก,0.53977174,3.33
665,กล้ามเนื้อ,ลิ้น,0.32087824,3.23
666,เด็กผู้ชาย,ทหาร,0.31194708,1.77
667,หน้าท้อง,ส่วนท้อง,0.32373133,5.42
668,ผู้ชาย,เด็กหญิง,0.34854695,2.08
669,เตียง,เก้าอี้,0.540903,2.92
670,เสื้อผ้า,แจ็คเก็ต,0.5610202,5.42
671,ปืน,มีด,0.5055294,3.96
672,ดีบุก,โลหะ,0.51917934,4.48
673,ขวด,ภาชนะ,0.5173687,4.9
674,แม่ไก่,ไก่งวง,0.392948,4.48
675,เนื้อ,ขนมปัง,0.33686605,2.5
676,แขน,กระดูก,0.33704025,3.54
677,คอ,กระดูกสันหลัง,0.29314217,3.65
678,แอปเปิ้ล,มะนาว,0.44337642,2.71
679,ความทุกข์ทรมาน,ความเศร้าโศก,0.7126554,5.42
680,การบ้าน,ภารกิจ,0.23394226,4.48
681,กลางคืน,รุ่งอรุณ,0.36503723,2.71
682,อาหารเย็น,ซุป,0.3943628,2.6
683,ลูกวัว,วัว,0.62295806,5.94
684,หิมะ,พายุ,0.4071203,3.33
685,เล็บ,มือ,0.38415548,3.54
686,สุนัข,ม้า,0.35169852,2.4
687,แขน,คอ,0.4063364,2.81
688,ลูกบอล,ถุงมือ,0.29014996,1.56
689,ไข้หวัด,ไข้,0.6649953,7.19
690,ค่าธรรมเนียม,เงินเดือน,0.32731542,0.83
691,เส้นประสาท,สมอง,0.6403842,4.17
692,สัตว์ป่า,สัตว์,0.56013227,6.77
693,อาหารเย็น,ไก่,0.3021981,1.77
694,เด็กหญิง,แม่บ้าน,0.14367308,1.04
695,เด็ก,เด็กผู้ชาย,0.53242344,5.83
696,แอลกอฮอล์,ไวน์,0.41250944,6.15
697,จมูก,ปาก,0.43619066,3.44
698,ถนน,รถ,0.33353376,3.02
699,ระฆัง,ประตู,0.19903104,0.1
700,กล่อง,หมวก,0.29189825,0.1
701,ความเชื่อ,ความประทับใจ,0.28440267,0.52
702,อคติ,ความคิดเห็น,0.30924356,1.15
703,ความสนใจ,ความตระหนัก,0.43038487,2.4
704,ความโกรธ,อารมณ์,0.61116016,4.69
705,ความงดงาม,สไตล์,0.4030892,2.19
706,ความงาม,อายุ,0.16290654,1.67
707,หนังสือ,กระทู้,0.2886876,1.04
708,เพื่อน,มารดา,0.24498704,0.94
709,วิตามิน,เหล็ก,0.2385433,1.98
710,รถ,โรงงาน,0.30498537,1.56
711,ข้อตกลง,เงื่อนไข,0.62047344,7.19
712,บท,ทางเลือก,0.07129589,0.42
713,คณิตศาสตร์,จังหวะ,0.09480967,0.0
714,ผู้ชนะ,การมีอยู่,0.13192031,0.0
715,ความเชื่อ,ดอกไม้,0.21196406,0.1
716,ผู้ชนะ,เป้าหมาย,0.20398809,1.67
717,เคล็ดลับ,ขนาด,0.17882647,0.42
718,ทางเลือก,หลอดเลือดดำ,0.16865951,0.0
719,เพลงสรรเสริญ,ชัยชนะ,0.33856148,1.77
720,ทนทาน,วงดนตรี,0.080310114,0.0
721,คุก,ทางเลือก,0.14672908,0.1
722,เงื่อนไข,เด็กผู้ชาย,0.113348916,0.0
723,ดอกไม้,ความอดทน,0.15615162,0.0
724,หลุม,ข้อตกลง,0.06056192,0.0
725,แพทย์,อารมณ์,0.14224812,0.1
726,ชมรม,ประตู,0.10049999,0.0
727,ภารกิจ,ผู้หญิง,0.070993625,0.0
728,ชมรม,กีฬาเบสบอล,0.3082454,2.92
729,เหรียญเซนต์,ขนาด,0.20000646,0.31
730,การมี,ประตู,0.050732046,0.21
731,หนู,การจัดการ,0.1716625,0.0
732,ภารกิจ,ทางหลวง,0.22637708,0.0
733,สุรา,ศตวรรษ,0.14333943,0.21
734,ภารกิจ,ฟางข้าว,0.110257074,0.0
735,เกาะ,ภารกิจ,0.22476515,0.0
736,กลางคืน,บท,0.14568138,0.0
737,มลพิษ,ประธาน,0.11050562,0.21
738,ปืน,เคล็ดลับ,0.07803396,0.31
739,อ่างอาบน้ำ,เล่ห์เหลี่ยม,0.19112062,0.0
740,อาหาร,แอปเปิ้ล,0.28113952,3.23
741,เหรียญเซนต์,ภรรยา,0.2078836,0.0
742,บท,หาง,0.1189203,0.0
743,หลักสูตร,กระเพาะอาหาร,0.18784028,0.0
744,เพลงสรรเสริญ,ฟางข้าว,0.14059949,0.0
745,ทันตแพทย์,พันเอก,0.29859975,0.42
746,ภรรยา,ฟางข้าว,0.13299052,0.0
747,หลุม,ภรรยา,0.21841867,0.0
748,นักเรียน,ประธาน,0.19553465,1.15
749,อ่างอาบน้ำ,ภรรยา,0.29957116,0.31
750,คน,เหรียญเซนต์,0.25917873,0.0
751,สูตร,บันทึก,0.09192107,1.15
752,สุภาพสตรี,ขนสัตว์,0.25538188,0.21
753,แอปเปิ้ล,แสงอาทิตย์,0.22582187,0.0
754,ปืน,รุ่งอรุณ,0.08599047,0.0
755,อาหาร,เอว,0.10084268,0.21
756,กล้องถ่ายรูป,ประธาน,0.08532834,0.0
757,สุรา,วงดนตรี,0.16877948,1.04
758,พุง,เส้นเลือด,0.23274565,2.08
759,ปืน,ขนสัตว์,0.13833785,0.1
760,โซฟา,เบสบอล,0.17584433,0.0
761,แรงงาน,กล้องถ่ายรูป,0.12562628,0.21
762,ชั้น,หนู,0.20028643,0.1
763,ข้าว,เด็กผู้ชาย,0.15310529,0.0
764,คน,ปืน,0.21783179,0.42
765,หน้าผา,หาง,0.32330155,0.0
766,ข้อเท้า,หน้าต่าง,0.12929344,0.0
767,เจ้าหญิง,เกาะ,0.1782262,0.0
768,ภาชนะ,เม้าส์,0.08825314,0.0
769,รถบรรทุก,ภาชนะ,0.1994989,0.31
770,คน,บอลลูน,0.09634077,0.21
771,ดอลลาร์,คน,0.23243257,0.52
772,อ่างอาบน้ำ,บอลลูน,0.21969974,0.0
773,กระเพาะอาหาร,ห้องนอน,0.15224175,0.0
774,จักรยาน,ห้องนอน,0.16714352,0.0
775,บันทึก,อ่างอาบน้ำ,0.119059294,0.0
776,ชาม,หาง,0.28013077,0.0
777,ไป,มา,0.65399224,2.08
778,หยิบ,ขโมย,0.35599098,2.71
779,ฟัง,ได้ยิน,0.5645476,6.25
780,คิด,ให้เหตุผล,0.4201047,3.85
781,เกิดขึ้น,เกิดขึ้น,1.0000001,10.0
782,หายไป,หายไป,1.0,10.0
783,คูณ,หาร,0.4370109,4.17
784,วิงวอน,ร้องขอ,0.43888542,7.29
785,เริ่ม,ริเริ่มจาก,0.35400555,8.54
786,ป้องกัน,แก้ต่าง,0.19575001,2.81
787,ฆ่า,ทำลาย,0.5454893,4.79
788,สร้าง,ทำ,0.38326225,6.15
789,ยอมรับ,ปฏิเสธ,0.6466555,2.29
790,มองข้าม,หลบเลี่ยง,0.3356914,3.44
791,พกพา,นำมา,0.21637172,6.04
792,ออกจาก,เข้า,0.4200952,2.29
793,เลือก,เลือก,1.0,10.0
794,สูญเสีย,ล้มเหลว,0.43987352,3.96
795,ส่งเสริม,กีดกัน,0.2663196,1.56
796,บรรลุ,ทำสำเร็จ,0.43915337,7.5
797,ทำ,สร้าง,0.38326225,5.83
798,ฟัง,เชื่อฟัง,0.38956755,4.69
799,แจ้ง,แจ้งให้ทราบ,0.5918942,8.33
800,รับ,ให้,0.3412137,3.02
801,ยืม,ขอ,0.21741977,3.85
802,หยิบ,ได้รับ,0.07776945,2.29
803,แนะนำ,แนะนำ,1.0,10.0
804,เลียนแบบ,วาดภาพ,0.32250783,1.88
805,ชนะ,สำเร็จ,0.37790442,4.27
806,คิด,ตัดสิน,0.36725676,2.71
807,ทักทาย,พบ,0.21278566,2.29
808,เห็นด้วย,โต้เถียง,0.47141194,1.77
809,เพลิดเพลิน,ทำให้เพลิดเพลิน,0.9003325,6.46
810,ทำลาย,สร้าง,0.42380545,2.5
811,ประหยัด,ป้องกัน,0.16786346,0.42
812,ให้,ยืม,0.25290793,2.5
813,เข้าใจ,รับรู้,0.5432913,4.17
814,หยิบ,ได้รับ,0.07776945,2.4
815,ยอมรับ,รับทราบ,0.45995337,4.27
816,ตัดสินใจ,เลือก,0.4751657,5.63
817,ยอมรับ,เชื่อ,0.5758831,3.85
818,เก็บ,ครอบครอง,0.3057772,4.06
819,เตร่,ระเหเร่ร่อน,0.36225912,6.98
820,สำเร็จ,ล้มเหลว,0.44598237,1.98
821,ใช้จ่าย,ประหยัด,0.33547136,2.4
822,ออกจาก,ไป,0.501102,4.17
823,มา,เข้าร่วม,0.24676925,3.33
824,ทราบ,เชื่อ,0.45180553,1.67
825,ชุมนุม,พบ,0.17902328,2.71
826,ทำ,ได้รับ,0.25187582,1.46
827,ลืม,มองข้าม,0.4885387,3.85
828,คูณ,บวก,0.32829514,4.06
829,หด,เติบโต,0.25430933,1.56
830,มาถึง,ออกจาก,0.44916183,1.56
831,สำเร็จ,ลอง,0.19536687,1.04
832,ยอมรับ,ปฏิเสธ,0.6466555,1.77
833,มาถึง,มา,0.49258375,5.31
834,เห็นด้วย,เห็นต่าง,0.5653692,2.4
835,ส่ง,รับ,0.45312375,2.29
836,ชนะ,ครอบงำ,0.23215331,0.94
837,บวก,หาร,0.23329651,3.96
838,ฆ่า,สำลัก,0.38884467,0.21
839,ได้มา,ได้รับ,0.38243872,5.52
840,มีส่วนร่วม,เข้าร่วม,0.46472415,5.42
841,ออกจาก,คงอยู่,0.31619155,1.77
842,ไป,เข้า,0.48924816,2.71
843,เอา,พกพา,0.2098716,2.4
844,ลืม,เรียนรู้,0.28881952,1.56
845,แต่งตั้ง,เลือกตั้ง,0.39696068,3.44
846,ว่าจ้าง,แต่งงาน,0.1927242,0.1
847,ถาม,อธิษฐาน,0.31108522,0.52
848,ไป,ส่ง,0.3355625,1.98
849,เอา,ส่งมอบ,0.13092867,1.46
850,พูด,ได้ยิน,0.5614451,2.08
851,วิเคราะห์,ประเมินผล,0.38588086,4.48
852,โต้เถียง,คิดด้วยเหตุผล,0.4486601,1.98
853,เสียไป,เก็บไว้,0.37789255,1.56
854,เปรียบเทียบ,วิเคราะห์,0.36010394,4.27
855,ทำให้สับสน,จัดระเบียบ,0.33214396,1.46
856,ไป,อนุญาต,0.2758339,1.35
857,เอา,ครอบครอง,0.25247687,3.33
858,เรียนรู้,ฟัง,0.36993867,3.44
859,ทำลาย,สร้าง,0.42380545,2.08
860,สร้าง,สร้าง,1.0,10.0
861,ขโมย,ซื้อ,0.2416134,1.04
862,ฆ่า,แขวน,0.10954826,0.42
863,ลืม,รับรู้,0.2557231,1.25
864,สร้าง,จินตนาการ,0.3129972,1.46
865,ทำ,เกิดขึ้น,0.38304535,2.08
866,ชนะ,ทำสำเร็จ,0.41878372,5.1
867,ให้,ปฏิเสธ,0.27258328,1.77
868,คู่ควร,ได้รับ,0.22959393,2.6
869,ได้รับ,วาง,0.069197565,0.94
870,ตั้งอยู่,ค้นหา,0.13716406,0.31
871,ปรากฏ,เข้าร่วม,0.14295365,0.83
872,เข้าใจ,จับความ,0.22910108,3.13
873,แกล้งทำ,จินตนาการ,0.30213726,0.73
874,พอใจ,โปรด,0.15608215,3.65
875,หวงแหน,เก็บไว้,0.39671898,3.13
876,โต้เถียง,แตกต่าง,0.23198001,2.71
877,เอาชนะ,ครอบงำ,0.28993174,1.15
878,ประพฤติ,เชื่อฟัง,0.47770804,1.35
879,ร่วมมือกัน,มีส่วนร่วม,0.50233644,5.21
880,บรรลุ,พยายาม,0.3141151,1.98
881,ล้มเหลว,กีดกัน,0.32118687,0.83
882,เริ่ม,เลิก,0.37371233,1.98
883,พูด,มีส่วนร่วม,0.2899615,1.35
884,มา,พามา,0.52268237,3.13
885,ประกาศ,ประกาศ,1.0,10.0
886,อ่าน,เข้าใจ,0.38401884,2.4
887,หยิบ,จากไป,0.26778606,0.42
888,ประกาศ,ประกาศ,1.0,10.0
889,ได้รับ,ได้รับ,1.0,10.0
890,สรุป,ตัดสินใจ,0.22681408,3.54
891,โปรด,วิงวอน,0.25677648,3.23
892,โต้เถียง,พิสูจน์,0.30275667,0.94
893,ถาม,ขอร้อง,0.39808613,1.77
894,ค้นหา,สูญหาย,0.39404693,2.6
895,ตรวจ,ตรวจสอบ,0.5898017,7.29
896,ตรวจสอบ,แสดงเหตุผล,0.34691134,1.88
897,สมมติ,ทำนาย,0.18778354,3.44
898,เรียนรู้,ประเมิน,0.32831615,1.25
899,โต้เถียง,แสดงเหตุผล,0.48902693,3.44
900,สร้าง,กลายเป็น,0.39604753,0.73
901,ค้นพบ,ริเริ่มจาก,0.45920485,2.71
902,บรรลุ,สำเร็จ,0.5061635,6.98
903,ให้,วาง,0.25960663,1.35
904,เข้าใจ,ฟัง,0.47231832,1.98
905,ขยายตัว,เติบโต,0.68901443,6.25
906,ยืม,ขาย,0.17935944,0.63
907,เก็บไว้,ป้องกัน,0.27104875,1.77
908,อธิบาย,พิสูจน์,0.3211564,3.23
909,สันนิษฐาน,แกล้งทำ,0.17197229,0.42
910,เห็นด้วย,โปรด,0.09695589,0.73
911,ให้อภัย,ลืม,0.36095366,0.83
912,ขยายความ,อธิบาย,0.51013726,6.25
913,เข้าใจ,ให้อภัย,0.4781946,2.4
914,เตือน,ลืม,0.33024254,1.98
915,ได้รับ,เหลืออยู่,0.20564212,0.78
916,ตระหนักถึง,ค้นพบ,0.33605164,1.35
917,ต้องการ,สอบถาม,0.29490623,0.83
918,มองข้าม,ถาม,0.30766442,0.52
919,คิด,สอบถาม,0.21743122,0.73
920,ปฏิเสธ,หลีกเลี่ยง,0.29428548,3.75
921,เถียง,ชักชวน,0.34417507,0.0
922,ไล่ตาม,โน้มน้าว,0.34971663,0.73
923,ยอมรับ,ยกโทษให้,0.40202296,1.98
924,ทำ,เลิก,0.3259824,1.25
925,สอบสวน,ตรวจสอบ,0.4630527,5.52
926,อภิปราย,อธิบาย,0.4647176,5.83
927,เป็นหนี้,ให้ยืม,0.4305266,2.5
928,สำรวจ,ค้นพบ,0.46164462,3.65
929,ร้องเรียน,โต้เถียง,0.37413183,1.77
930,ถอน,ปฏิเสธ,0.29635972,1.46
931,เก็บ,ยืม,0.2342956,1.35
932,ขอร้อง,ถาม,0.39808613,1.35
933,เตรียมการ,จัดระเบียบ,0.37801307,2.5
934,ลด,หด,0.29883972,5.21
935,พูด,รับทราบ,0.30457428,1.35
936,ให้,ยืม,0.25290793,1.67
937,ฆ่า,แก้ต่าง,0.37564218,0.21
938,หายไป,หด,0.3634169,0.94
939,ส่งมอบ,พกพา,0.16206314,0.0
940,หายใจ,สำลัก,0.6095025,2.29
941,รับทราบ,แจ้งให้ทราบ,0.5570429,3.23
942,กลายเป็น,ดูเหมือน,0.55807936,2.19
943,แกล้งทำ,ดูเหมือน,0.45493206,2.29
944,ทำสำเร็จ,กลายเป็น,0.38309452,0.83
945,คิด,คิด,1.0000001,10.0
946,กำหนด,ทำนาย,0.22116025,1.98
947,โปรด,ทำให้เพลิดเพลิน,0.22711626,2.08
948,อยู่,คงอยู่,0.5845958,7.19
949,แกล้งทำ,วาดภาพ,0.1697126,0.1
950,ลืม,คงอยู่,0.27741545,0.21
951,ต้องการ,เลือก,0.5455251,2.92
952,สูญหาย,ได้มา,0.19719261,0.73
953,ลอง,คิด,0.3968168,1.35
954,กลายเป็น,ปรากฏ,0.3707866,2.4
955,ออกจาก,มองข้าม,0.24043435,1.04
956,ยอมรับ,แนะนำ,0.20805793,1.15
957,ออกจาก,ระเหเร่ร่อน,0.39125416,2.5
958,เก็บไว้,ให้,0.46978357,1.56
959,ให้,อนุญาต,0.33761573,3.65
960,นำมา,ส่ง,0.21204093,2.81
961,ซึมซับ,เรียนรู้,0.41382337,4.38
962,ศึกษา,ค้นหา,0.24570945,4.9
963,ออกจาก,ปรากฏ,0.28976566,0.0
964,สร้าง,ทำลาย,0.42380545,2.08
965,เริ่ม,ไป,0.422095,1.15
966,ได้รับ,ซื้อ,0.19554907,1.98
967,สะสม,ประหยัด,0.14774677,2.71
968,แทนที่,ฟื้นฟู,0.18651468,1.46
969,เข้าร่วม,บวก,0.10496806,1.04
970,เข้าร่วม,แต่งงาน,0.13916662,0.31
971,ยอมรับ,ส่งมอบ,0.23371567,1.04
972,แนบ,เข้าร่วม,0.1442301,0.31
973,วาง,แขวน,0.35725102,2.92
974,ไป,ขาย,0.16804281,0.42
975,สื่อสาร,อธิษฐาน,0.08641976,0.0
976,ให้,ขโมย,0.13868715,1.04
977,เพิ่ม,สร้าง,0.38984942,3.54
978,นำมา,ฟื้นฟู,0.16225813,1.04
979,เข้าใจ,พอใจ,0.38516366,1.15
980,วาดภาพ,ตัดสินใจ,0.19579357,0.21
981,จัดระเบียบ,กลายเป็น,0.19315812,0.1
982,ให้,รู้,0.3653176,0.1
983,พูด,ตรวจสอบ,0.11705159,0.31
984,ร่วมมือ,เข้าร่วม,0.4270425,4.27
985,เตรียมการ,ต้องการ,0.20217831,1.35
986,ยืม,ต้องการ,0.18043591,2.4
987,สอบสวน,ไล่ตาม,0.1772284,2.6
988,ไม่สนใจ,สำรวจ,0.15432814,0.63
989,นำมา,บ่น,0.13406238,0.0
990,เข้า,เป็นหนี้,0.1692228,0.0
991,วาดภาพ,แจ้งให้ทราบ,0.11899595,0.0
992,เตือน,ขาย,0.126277,0.0
993,ซึมซับ,ครอบครอง,0.17510258,0.42
994,เข้าร่วม,ได้มา,0.31063744,1.35
995,ส่ง,เข้าประชุม,0.22150466,0.1
996,รวบรวม,เข้าประชุม,0.24214537,0.42
997,ซึมซับ,ถอน,0.056198955,0.0
998,เข้าประชุม,มาถึง,0.27571028,1.25
