,w1,w2,predict,actual
457,น้ำกุหลาบ,น้ำมันดอกกุหลาบ,0.73485196,2.81
458,ผลไม้รสเปรี้ยว,ส้มโอ,0.5861144,2.28
459,พระราชินิวิคตอเรีย,ประเทศอังกฤษ,0.4570833,2.23
460,กีฬาโอลิมปิก,น้ำใจ,0.17063795,1.13
461,บาทหลวง,มุสลิม,0.3433756,1.3
462,มนุษย์,ผู้ต้องสงสัย,0.23128213,0.89
463,อุกกาบาต,โลก,0.3778,1.39
464,สัญลักษณ์,สัญญาณ,0.24859236,2.42
465,มานุษยวิทยา,นิวยอร์ก,0.19377391,0.27
466,พระอาทิตย์ตก,โต๊ะ,0.16473193,0.0
467,เมือง,เมืองใหญ่,0.6562128,3.28
468,แจ็กเก็ต,น้ำแร่,0.12003686,0.0
469,ธรรมชาติ,พืชพรรณ,0.566014,2.45
470,ซับรูทีน,คอมไพเลอร์,0.3387137,1.31
471,เมืองฮอมาดอน,กรุงโรม,0.576084,1.36
472,ร่ม,เครื่องทำความร้อน,0.32333735,0.39
473,เกียรติ,เคารพนับถือ,0.41379324,2.44
474,เหรียญตรา,เกียรติ,0.36346558,2.19
475,เคเอฟซี,แมคโดนัลด์,0.57380486,3.17
476,จอยสติ๊ก,เรดาร์,0.26836118,0.83
477,ข้าวบาสมาติก,ข้าวหอมมะลิ,0.6686846,3.08
478,เหรียญ,ผู้ฝึก,0.11062262,0.77
479,กฎ,สระว่ายน้ำ,0.09155906,1.14
480,ที่มา,กล่อง,0.18170552,0.16
481,โรงละคร,แบตเตอรี่,0.11065004,0.0
482,พืชพรรณ,เว็บเบราเซอร์,0.21504836,0.0
483,เสื้อเชิ้ต,เสื้อไหมพรม,0.7211342,2.89
484,บทกวี,จังหวะ,0.21669427,1.25
485,ศาสดา,นักบวช,0.52909636,2.08
486,รางวัลออสการ์,สนามกีฬา,0.16344969,0.06
487,แบคแกมมอน,โก,0.27601883,0.47
488,ผีเสื้อ,กุหลาบ,0.4072041,1.23
489,รั้ว,กระโดด,0.28940827,0.98
490,ลัทธิทำลาย,ภาพยนตร์,0.31004807,0.19
491,ดาวเคราะห์น้อย ,ดาว,0.46853825,3.02
492,จลาจล,การวาดภาพ,0.21520914,0.13
493,ชุดชั้นใน,ร่างกาย,0.2020636,1.2
494,โบอิ้ง,เครื่องบิน,0.61428165,2.84
495,นักแสดงรับเชิญผ่านหน้ากล้อง,การแสดง,0.4994309,2.39
496,ภาคการศึกษา,เทอม,0.51757866,3.78
497,ส้ม,สกุลส้ม,0.4617829,1.92
498,ธารน้ำแข็ง,ภาวะโลกร้อน,0.452325,1.59
499,อุโมงค์,เส้นทาง,0.43517518,1.84
