,w1,w2,predict,actual
514,หัวหน้า,นายกเทศมนตรี,0.47978643,3.54
515,นักบวช,รัฐมนตรี,0.2536997,0.21
516,เมตร,นิ้ว,0.3631562,3.85
517,ใยสังเคราะห์,ฝ้าย,0.5148977,3.85
518,ทนายความ,นายธนาคาร,0.5101696,0.52
519,ไวโอลิน,เครื่องดนตรี,0.66662127,5.21
520,ค่าย,กระท่อม,0.123070635,1.46
521,หม้อ,เครื่องใช้,0.31330815,4.17
522,ผ้าลินิน,ผ้า,0.73223823,5.94
523,วิสกี้,แชมเปญ,0.5502744,5.1
524,เด็กผู้หญิง,เด็ก,0.5443066,5.63
525,กระท่อม,กระท่อม,1.0000001,10.0
526,นก,แม่ไก่,0.3728961,3.33
527,เสียงรบกวน,สัญญาณรบกวน,0.6193077,6.46
528,พระอาทิตย์ตก,ตอนเย็น,0.5620776,5.31
529,ละอองฝน,ฝน,0.55004495,6.25
530,ผู้ใหญ่,ทารก,0.48367837,1.88
531,ถ่าน,ถ่านหิน,0.4563645,5.94
532,ร่างกาย,กระดูกสันหลัง,0.45455885,2.71
533,หัว,เล็บ,0.30858442,2.29
534,ท่อนซุง,ไม้,0.5206094,5.52
535,ช้อน,ถ้วย,0.46355283,3.33
536,ร่างกาย,เส้นประสาท,0.54992056,3.33
537,ผู้ชาย,สามี,0.4243638,3.54
538,กระดูก,คอ,0.28358868,2.71
539,ความผิดหวัง,ความโกรธ,0.5624924,2.81
540,แม่น้ำ,ทะเล,0.53955084,4.06
541,ภารกิจ,งาน,0.3335178,6.04
542,สโมสร,สังคม,0.24743627,4.06
543,ภาพสะท้อน,ภาพ,0.40673724,4.27
544,เจ้าชาย,กษัตริย์,0.52821267,4.27
545,หิมะ,สภาพอากาศ,0.43518603,4.38
546,คน,พรรค,0.33671585,1.56
547,เด็กผู้ชาย,พี่น้องชาย,0.3562976,3.23
548,ราก,หญ้า,0.46886453,2.92
549,คิ้ว,ตา,0.35570994,3.13
550,เงิน,ไข่มุก,0.17879091,2.19
551,เงิน,เพชร,0.26195797,2.19
552,พาหนะ,รถบัส,0.33919632,5.42
553,แท็กซี่,รถบัส,0.54581726,4.58
554,บ้าน,ยุ้งฉาง,0.30908057,2.19
555,นิ้วมือ,ฝ่ามือ,0.7409988,3.23
556,รถยนต์,สะพาน,0.21354322,1.56
557,ความพยายาม,ความยาก,0.57238036,2.5
558,ความจริง,เข้าใจ,0.5596698,1.04
559,งาน,การจัดการ,0.2422051,2.4
560,มะเร็ง,โรคภัย,0.5115897,5.21
561,คำ,หนังสือพิมพ์,0.21072112,1.98
562,นักแต่งเพลง,นักเขียน,0.6495623,4.79
563,นักแสดงชาย,นักร้อง,0.6271942,3.13
564,ที่พัก,กระท่อม,0.36670533,5.52
565,ห้องน้ำ,ห้องครัว,0.79776084,3.54
566,กระท่อม,กระท่อม,1.0000001,10.0
567,ประตู,ห้องครัว,0.3246499,1.88
568,คุณค่า,ความเชื่อ,0.43686894,1.67
569,ภูมิปัญญา,ความฉลาด,0.4579337,4.48
570,ความไม่รู้,ความฉลาด,0.54356617,1.15
571,ความสุข,โชคดี,0.37917876,2.29
572,ความคิด,โครงการ,0.23855428,1.35
573,อารมณ์,อารมณ์,0.99999994,8.96
574,ความสุข,ความสงบ,0.40826067,3.75
575,สิ้นหวัง,ความทุกข์ยาก,0.6447843,4.06
576,ตรรกะ,คณิตศาสตร์,0.45067674,5.31
577,ปฏิเสธ,ยอมรับ,0.62733215,1.77
578,ข้อโต้แย้ง,คำวิจารณ์,0.42262143,3.65
579,การรุกราน,การมุ่งร้าย,0.5321654,5.73
580,ความบ้าคลั่ง,ความสับสน,0.5565817,2.81
581,เคมี,ทฤษฎี,0.3843527,2.6
582,การทดลอง,คำตัดสิน,0.26135933,1.04
583,ความสะดวกสบาย,ความปลอดภัย,0.50161237,2.71
584,ความมั่นใจ,ตนเอง,0.3901088,1.15
585,วิสัยทัศน์,การรับรู้,0.42879447,1.35
586,ยุคสมัย,ทศวรรษ ,0.4596288,3.65
587,ชีวประวัติ,นวนิยาย,0.5782565,2.6
588,การอภิปราย,ข้อโต้แย้ง,0.60507786,3.75
589,รหัส,สัญลักษณ์,0.2704082,3.65
590,อันตราย,โรค,0.42649934,3.33
591,อุบัติเหตุ,ภัยพิบัติ,0.49216393,3.54
592,การเดินทาง,การเดินทาง,1.0000001,10.0
593,กิจกรรม,การเคลื่อนไหว,0.26690105,3.85
594,การนินทา,ข่าว,0.17356947,2.08
595,พ่อ,พระเจ้า,0.3536007,0.73
596,การกระทำ,หลักสูตร,0.16831547,0.73
597,ไข้,ความเจ็บป่วย,0.50850594,6.35
598,การบิน,เที่ยวบิน,0.7142794,5.31
599,เกม,การกระทำ,0.27842164,1.67
600,โมเลกุล,อากาศ,0.3069051,2.92
601,บ้าน,รัฐ,0.19451503,0.63
602,คำ,วรรณกรรม,0.330514,2.71
603,ผู้ใหญ่,ผู้ปกครอง,0.44139245,5.21
604,หนังสือพิมพ์,ข่าวสาร,0.31041187,5.83
605,การสื่อสาร,โทรทัศน์,0.342352,3.65
606,ลูกพี่ลูกน้อง,ลุง,0.41616106,2.92
607,ผู้เขียน,ผู้อ่าน,0.4729614,3.13
608,ผู้ชาย,หุ้นส่วน,0.16106479,0.73
609,พื้นที่,มุม,0.3435432,2.08
610,บทกวี,เพลง,0.48010966,3.96
611,ผนัง,การตกแต่ง,0.4296619,2.6
612,คำ,หน้า,0.21847491,0.63
613,พยาบาล,นักวิทยาศาสตร์,0.40187258,1.88
614,นักการเมือง,ประธาน,0.28709581,1.67
615,ประธาน,นายกเทศมนตรี,0.52232754,2.81
616,หนังสือ,เรียงความ,0.41324422,3.23
617,ผู้ชาย,นักรบ,0.19726254,2.5
618,บทความ,วารสาร,0.5176254,5.21
619,อาหารเช้า,อาหารเย็น,0.778312,4.06
620,ฝูงชน,ขบวนแห่,0.30288103,3.65
621,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.49524108,2.71
622,ครู,อาจารย์ในศาสนายิว,0.57455367,4.48
623,สะโพก,ริมฝีปาก,0.44453156,2.5
624,หนังสือ,บทความ,0.3910684,4.48
625,ห้อง,เซลล์,0.19465975,0.63
626,กล่อง,บูธ,0.25508416,0.83
627,ลูกสาว,เด็ก,0.4106734,3.65
628,แขนขา,ขา,0.67497677,3.85
629,ตับ,ปอด,0.65807855,3.65
630,ห้องเรียน,ห้องโถง,0.4354599,2.29
631,ภูเขา,หิ้ง,0.26795685,0.21
632,รถยนต์,ลิฟต์,0.31429657,0.21
633,เตียง,โซฟา,0.6523803,3.23
634,เสื้อผ้า,กระดุม,0.39172715,3.54
635,เสื้อผ้า,เสื้อคลุม,0.6331536,5.0
636,ไต,อวัยวะ,0.35276124,4.27
637,แอปเปิ้ล,ซอส,0.3681145,0.31
638,ไก่,สเต็ก,0.47289503,3.02
639,รถ,ท่อ,0.28145352,2.5
640,ยาสูบ,บุหรี่,0.5534841,7.08
641,นักเรียน,ศาสตราจารย์,0.23797464,3.13
642,ทารก,ลูกสาว,0.38469312,3.33
643,ท่อ,ซิการ์,0.22986595,0.63
644,นม,น้ำผลไม้,0.44437444,2.5
645,กล่อง,บุหรี่,0.27851042,1.67
646,อพาร์ทเม้น,โรงแรม,0.4634395,5.63
647,ถ้วย,รูปกรวย,0.30475673,1.35
648,ม้า,วัว,0.54416347,3.23
649,ลำคอ,จมูก,0.53549397,3.44
650,กระดูก,ฟัน,0.49195814,3.75
651,กระดูก,ข้อศอก,0.51257885,3.54
652,เบคอน,ถั่ว,0.5378435,1.67
653,ถ้วย,โถ,0.44639522,2.71
654,พิสูจน์,ความจริง,0.46820524,4.27
655,การแต่งตั้ง,การหมั้น,0.39516896,0.94
656,วันเกิด,ปี,0.25987247,2.5
657,คำ,เงื่อนงำ,0.25297633,0.73
658,ผู้เขียน,ผู้สร้าง,0.28432035,3.75
659,อะตอม,คาร์บอน,0.47017175,3.23
660,หัวหน้าบาทหลวง,พระราชาคณะ,0.5279542,3.85
661,จดหมาย,ย่อหน้า,0.36033726,2.71
662,หน้ากระดาษ,ย่อหน้า,0.41437232,2.4
663,หอสูง,โบสถ์,0.4094682,1.56
664,กล้ามเนื้อ,กระดูก,0.5572432,3.33
665,กล้ามเนื้อ,ลิ้น,0.2964388,3.23
666,เด็กผู้ชาย,ทหาร,0.32172918,1.77
667,หน้าท้อง,ส่วนท้อง,0.2997584,5.42
668,ผู้ชาย,เด็กหญิง,0.3260621,2.08
669,เตียง,เก้าอี้,0.5417143,2.92
670,เสื้อผ้า,แจ็คเก็ต,0.60062236,5.42
671,ปืน,มีด,0.4709543,3.96
672,ดีบุก,โลหะ,0.5096181,4.48
673,ขวด,ภาชนะ,0.50402397,4.9
674,แม่ไก่,ไก่งวง,0.36706975,4.48
675,เนื้อ,ขนมปัง,0.34201723,2.5
676,แขน,กระดูก,0.35159254,3.54
677,คอ,กระดูกสันหลัง,0.34436858,3.65
678,แอปเปิ้ล,มะนาว,0.446946,2.71
679,ความทุกข์ทรมาน,ความเศร้าโศก,0.724453,5.42
680,การบ้าน,ภารกิจ,0.26628393,4.48
681,กลางคืน,รุ่งอรุณ,0.3216768,2.71
682,อาหารเย็น,ซุป,0.40599325,2.6
683,ลูกวัว,วัว,0.5769268,5.94
684,หิมะ,พายุ,0.41382542,3.33
685,เล็บ,มือ,0.3678867,3.54
686,สุนัข,ม้า,0.33397135,2.4
687,แขน,คอ,0.40911663,2.81
688,ลูกบอล,ถุงมือ,0.31213474,1.56
689,ไข้หวัด,ไข้,0.66223896,7.19
690,ค่าธรรมเนียม,เงินเดือน,0.30949065,0.83
691,เส้นประสาท,สมอง,0.64524144,4.17
692,สัตว์ป่า,สัตว์,0.58746207,6.77
693,อาหารเย็น,ไก่,0.30096525,1.77
694,เด็กหญิง,แม่บ้าน,0.12261758,1.04
695,เด็ก,เด็กผู้ชาย,0.54115987,5.83
696,แอลกอฮอล์,ไวน์,0.41562095,6.15
697,จมูก,ปาก,0.44843328,3.44
698,ถนน,รถ,0.32046705,3.02
699,ระฆัง,ประตู,0.23158441,0.1
700,กล่อง,หมวก,0.26765537,0.1
701,ความเชื่อ,ความประทับใจ,0.26968056,0.52
702,อคติ,ความคิดเห็น,0.3081179,1.15
703,ความสนใจ,ความตระหนัก,0.4320428,2.4
704,ความโกรธ,อารมณ์,0.5695833,4.69
705,ความงดงาม,สไตล์,0.41005495,2.19
706,ความงาม,อายุ,0.12501523,1.67
707,หนังสือ,กระทู้,0.29903066,1.04
708,เพื่อน,มารดา,0.23866983,0.94
709,วิตามิน,เหล็ก,0.24104941,1.98
710,รถ,โรงงาน,0.30116048,1.56
711,ข้อตกลง,เงื่อนไข,0.65626967,7.19
712,บท,ทางเลือก,0.10135796,0.42
713,คณิตศาสตร์,จังหวะ,0.12289941,0.0
714,ผู้ชนะ,การมีอยู่,0.08526197,0.0
715,ความเชื่อ,ดอกไม้,0.20126945,0.1
716,ผู้ชนะ,เป้าหมาย,0.22493456,1.67
717,เคล็ดลับ,ขนาด,0.16169886,0.42
718,ทางเลือก,หลอดเลือดดำ,0.15897727,0.0
719,เพลงสรรเสริญ,ชัยชนะ,0.36360347,1.77
720,ทนทาน,วงดนตรี,0.10727419,0.0
721,คุก,ทางเลือก,0.11362128,0.1
722,เงื่อนไข,เด็กผู้ชาย,0.08672581,0.0
723,ดอกไม้,ความอดทน,0.17569652,0.0
724,หลุม,ข้อตกลง,0.060733005,0.0
725,แพทย์,อารมณ์,0.108312085,0.1
726,ชมรม,ประตู,0.133396,0.0
727,ภารกิจ,ผู้หญิง,0.087627225,0.0
728,ชมรม,กีฬาเบสบอล,0.3154149,2.92
729,เหรียญเซนต์,ขนาด,0.19488113,0.31
730,การมี,ประตู,0.103871055,0.21
731,หนู,การจัดการ,0.120898366,0.0
732,ภารกิจ,ทางหลวง,0.21343102,0.0
733,สุรา,ศตวรรษ,0.119191304,0.21
734,ภารกิจ,ฟางข้าว,0.084059,0.0
735,เกาะ,ภารกิจ,0.21464221,0.0
736,กลางคืน,บท,0.11083311,0.0
737,มลพิษ,ประธาน,0.0880394,0.21
738,ปืน,เคล็ดลับ,0.049756076,0.31
739,อ่างอาบน้ำ,เล่ห์เหลี่ยม,0.14088432,0.0
740,อาหาร,แอปเปิ้ล,0.24337237,3.23
741,เหรียญเซนต์,ภรรยา,0.23607652,0.0
742,บท,หาง,0.121128656,0.0
743,หลักสูตร,กระเพาะอาหาร,0.20916037,0.0
744,เพลงสรรเสริญ,ฟางข้าว,0.19456282,0.0
745,ทันตแพทย์,พันเอก,0.27844942,0.42
746,ภรรยา,ฟางข้าว,0.15426613,0.0
747,หลุม,ภรรยา,0.21762188,0.0
748,นักเรียน,ประธาน,0.19457386,1.15
749,อ่างอาบน้ำ,ภรรยา,0.29440364,0.31
750,คน,เหรียญเซนต์,0.20853132,0.0
751,สูตร,บันทึก,0.0808413,1.15
752,สุภาพสตรี,ขนสัตว์,0.30368394,0.21
753,แอปเปิ้ล,แสงอาทิตย์,0.22188213,0.0
754,ปืน,รุ่งอรุณ,0.10963516,0.0
755,อาหาร,เอว,0.12894152,0.21
756,กล้องถ่ายรูป,ประธาน,0.06782529,0.0
757,สุรา,วงดนตรี,0.14325207,1.04
758,พุง,เส้นเลือด,0.24864368,2.08
759,ปืน,ขนสัตว์,0.1482397,0.1
760,โซฟา,เบสบอล,0.13951224,0.0
761,แรงงาน,กล้องถ่ายรูป,0.129828,0.21
762,ชั้น,หนู,0.13907433,0.1
763,ข้าว,เด็กผู้ชาย,0.16196203,0.0
764,คน,ปืน,0.21263315,0.42
765,หน้าผา,หาง,0.3578563,0.0
766,ข้อเท้า,หน้าต่าง,0.15821227,0.0
767,เจ้าหญิง,เกาะ,0.20774387,0.0
768,ภาชนะ,เม้าส์,0.079718664,0.0
769,รถบรรทุก,ภาชนะ,0.22750336,0.31
770,คน,บอลลูน,0.08726066,0.21
771,ดอลลาร์,คน,0.24031237,0.52
772,อ่างอาบน้ำ,บอลลูน,0.24837795,0.0
773,กระเพาะอาหาร,ห้องนอน,0.13209945,0.0
774,จักรยาน,ห้องนอน,0.16567588,0.0
775,บันทึก,อ่างอาบน้ำ,0.15962487,0.0
776,ชาม,หาง,0.25096205,0.0
777,ไป,มา,0.63129,2.08
778,หยิบ,ขโมย,0.30978072,2.71
779,ฟัง,ได้ยิน,0.56700134,6.25
780,คิด,ให้เหตุผล,0.45888823,3.85
781,เกิดขึ้น,เกิดขึ้น,0.9999999,10.0
782,หายไป,หายไป,0.99999994,10.0
783,คูณ,หาร,0.41601607,4.17
784,วิงวอน,ร้องขอ,0.45400882,7.29
785,เริ่ม,ริเริ่มจาก,0.37211683,8.54
786,ป้องกัน,แก้ต่าง,0.142954,2.81
787,ฆ่า,ทำลาย,0.5683027,4.79
788,สร้าง,ทำ,0.3449055,6.15
789,ยอมรับ,ปฏิเสธ,0.62733215,2.29
790,มองข้าม,หลบเลี่ยง,0.31591102,3.44
791,พกพา,นำมา,0.2015436,6.04
792,ออกจาก,เข้า,0.40057093,2.29
793,เลือก,เลือก,1.0,10.0
794,สูญเสีย,ล้มเหลว,0.46714327,3.96
795,ส่งเสริม,กีดกัน,0.22903392,1.56
796,บรรลุ,ทำสำเร็จ,0.44232625,7.5
797,ทำ,สร้าง,0.3449055,5.83
798,ฟัง,เชื่อฟัง,0.40992162,4.69
799,แจ้ง,แจ้งให้ทราบ,0.57718736,8.33
800,รับ,ให้,0.30221346,3.02
801,ยืม,ขอ,0.27664676,3.85
802,หยิบ,ได้รับ,0.11819404,2.29
803,แนะนำ,แนะนำ,0.9999999,10.0
804,เลียนแบบ,วาดภาพ,0.33840072,1.88
805,ชนะ,สำเร็จ,0.4022805,4.27
806,คิด,ตัดสิน,0.3977287,2.71
807,ทักทาย,พบ,0.22714429,2.29
808,เห็นด้วย,โต้เถียง,0.4941424,1.77
809,เพลิดเพลิน,ทำให้เพลิดเพลิน,0.88237983,6.46
810,ทำลาย,สร้าง,0.432749,2.5
811,ประหยัด,ป้องกัน,0.1829196,0.42
812,ให้,ยืม,0.22589521,2.5
813,เข้าใจ,รับรู้,0.55278945,4.17
814,หยิบ,ได้รับ,0.11819404,2.4
815,ยอมรับ,รับทราบ,0.47404107,4.27
816,ตัดสินใจ,เลือก,0.4593623,5.63
817,ยอมรับ,เชื่อ,0.5624026,3.85
818,เก็บ,ครอบครอง,0.28297383,4.06
819,เตร่,ระเหเร่ร่อน,0.37049875,6.98
820,สำเร็จ,ล้มเหลว,0.4400794,1.98
821,ใช้จ่าย,ประหยัด,0.3612568,2.4
822,ออกจาก,ไป,0.50483453,4.17
823,มา,เข้าร่วม,0.20105128,3.33
824,ทราบ,เชื่อ,0.44947046,1.67
825,ชุมนุม,พบ,0.16532564,2.71
826,ทำ,ได้รับ,0.23179165,1.46
827,ลืม,มองข้าม,0.49676406,3.85
828,คูณ,บวก,0.373137,4.06
829,หด,เติบโต,0.25535232,1.56
830,มาถึง,ออกจาก,0.42167544,1.56
831,สำเร็จ,ลอง,0.17628638,1.04
832,ยอมรับ,ปฏิเสธ,0.62733215,1.77
833,มาถึง,มา,0.4918585,5.31
834,เห็นด้วย,เห็นต่าง,0.58244437,2.4
835,ส่ง,รับ,0.40006712,2.29
836,ชนะ,ครอบงำ,0.22598219,0.94
837,บวก,หาร,0.29114208,3.96
838,ฆ่า,สำลัก,0.41114897,0.21
839,ได้มา,ได้รับ,0.36164635,5.52
840,มีส่วนร่วม,เข้าร่วม,0.45122606,5.42
841,ออกจาก,คงอยู่,0.30308858,1.77
842,ไป,เข้า,0.45819318,2.71
843,เอา,พกพา,0.2089399,2.4
844,ลืม,เรียนรู้,0.26873246,1.56
845,แต่งตั้ง,เลือกตั้ง,0.40629277,3.44
846,ว่าจ้าง,แต่งงาน,0.25119063,0.1
847,ถาม,อธิษฐาน,0.29765952,0.52
848,ไป,ส่ง,0.30236936,1.98
849,เอา,ส่งมอบ,0.17091565,1.46
850,พูด,ได้ยิน,0.5452297,2.08
851,วิเคราะห์,ประเมินผล,0.39423704,4.48
852,โต้เถียง,คิดด้วยเหตุผล,0.49566686,1.98
853,เสียไป,เก็บไว้,0.42629877,1.56
854,เปรียบเทียบ,วิเคราะห์,0.3338064,4.27
855,ทำให้สับสน,จัดระเบียบ,0.31878603,1.46
856,ไป,อนุญาต,0.26368928,1.35
857,เอา,ครอบครอง,0.2585284,3.33
858,เรียนรู้,ฟัง,0.3622872,3.44
859,ทำลาย,สร้าง,0.432749,2.08
860,สร้าง,สร้าง,0.9999999,10.0
861,ขโมย,ซื้อ,0.21341507,1.04
862,ฆ่า,แขวน,0.15793946,0.42
863,ลืม,รับรู้,0.30348992,1.25
864,สร้าง,จินตนาการ,0.35413033,1.46
865,ทำ,เกิดขึ้น,0.3460019,2.08
866,ชนะ,ทำสำเร็จ,0.42258003,5.1
867,ให้,ปฏิเสธ,0.26722184,1.77
868,คู่ควร,ได้รับ,0.26957828,2.6
869,ได้รับ,วาง,0.06788088,0.94
870,ตั้งอยู่,ค้นหา,0.1529544,0.31
871,ปรากฏ,เข้าร่วม,0.14066474,0.83
872,เข้าใจ,จับความ,0.29211745,3.13
873,แกล้งทำ,จินตนาการ,0.3550239,0.73
874,พอใจ,โปรด,0.14129439,3.65
875,หวงแหน,เก็บไว้,0.4103358,3.13
876,โต้เถียง,แตกต่าง,0.2843786,2.71
877,เอาชนะ,ครอบงำ,0.31184718,1.15
878,ประพฤติ,เชื่อฟัง,0.5334154,1.35
879,ร่วมมือกัน,มีส่วนร่วม,0.5073701,5.21
880,บรรลุ,พยายาม,0.28484914,1.98
881,ล้มเหลว,กีดกัน,0.3113803,0.83
882,เริ่ม,เลิก,0.3571557,1.98
883,พูด,มีส่วนร่วม,0.29372522,1.35
884,มา,พามา,0.49577543,3.13
885,ประกาศ,ประกาศ,1.0,10.0
886,อ่าน,เข้าใจ,0.3605964,2.4
887,หยิบ,จากไป,0.28120318,0.42
888,ประกาศ,ประกาศ,1.0,10.0
889,ได้รับ,ได้รับ,1.0,10.0
890,สรุป,ตัดสินใจ,0.2461371,3.54
891,โปรด,วิงวอน,0.2702766,3.23
892,โต้เถียง,พิสูจน์,0.27547583,0.94
893,ถาม,ขอร้อง,0.412604,1.77
894,ค้นหา,สูญหาย,0.39513966,2.6
895,ตรวจ,ตรวจสอบ,0.5974444,7.29
896,ตรวจสอบ,แสดงเหตุผล,0.3328305,1.88
897,สมมติ,ทำนาย,0.23553583,3.44
898,เรียนรู้,ประเมิน,0.3296538,1.25
899,โต้เถียง,แสดงเหตุผล,0.5132338,3.44
900,สร้าง,กลายเป็น,0.39206997,0.73
901,ค้นพบ,ริเริ่มจาก,0.46282384,2.71
902,บรรลุ,สำเร็จ,0.51251775,6.98
903,ให้,วาง,0.21012552,1.35
904,เข้าใจ,ฟัง,0.5076249,1.98
905,ขยายตัว,เติบโต,0.70517814,6.25
906,ยืม,ขาย,0.17852639,0.63
907,เก็บไว้,ป้องกัน,0.25531468,1.77
908,อธิบาย,พิสูจน์,0.34245494,3.23
909,สันนิษฐาน,แกล้งทำ,0.1889065,0.42
910,เห็นด้วย,โปรด,0.13009392,0.73
911,ให้อภัย,ลืม,0.4372821,0.83
912,ขยายความ,อธิบาย,0.5790673,6.25
913,เข้าใจ,ให้อภัย,0.512613,2.4
914,เตือน,ลืม,0.3305476,1.98
915,ได้รับ,เหลืออยู่,0.21451202,0.78
916,ตระหนักถึง,ค้นพบ,0.3224148,1.35
917,ต้องการ,สอบถาม,0.28688103,0.83
918,มองข้าม,ถาม,0.26589358,0.52
919,คิด,สอบถาม,0.18563764,0.73
920,ปฏิเสธ,หลีกเลี่ยง,0.31162187,3.75
921,เถียง,ชักชวน,0.30734143,0.0
922,ไล่ตาม,โน้มน้าว,0.3593502,0.73
923,ยอมรับ,ยกโทษให้,0.4161361,1.98
924,ทำ,เลิก,0.3746767,1.25
925,สอบสวน,ตรวจสอบ,0.47421193,5.52
926,อภิปราย,อธิบาย,0.44751355,5.83
927,เป็นหนี้,ให้ยืม,0.42323455,2.5
928,สำรวจ,ค้นพบ,0.4293677,3.65
929,ร้องเรียน,โต้เถียง,0.38457006,1.77
930,ถอน,ปฏิเสธ,0.28363654,1.46
931,เก็บ,ยืม,0.24846679,1.35
932,ขอร้อง,ถาม,0.412604,1.35
933,เตรียมการ,จัดระเบียบ,0.37768468,2.5
934,ลด,หด,0.28776747,5.21
935,พูด,รับทราบ,0.27405518,1.35
936,ให้,ยืม,0.22589521,1.67
937,ฆ่า,แก้ต่าง,0.3456059,0.21
938,หายไป,หด,0.32985714,0.94
939,ส่งมอบ,พกพา,0.20314504,0.0
940,หายใจ,สำลัก,0.56800866,2.29
941,รับทราบ,แจ้งให้ทราบ,0.54798824,3.23
942,กลายเป็น,ดูเหมือน,0.5612006,2.19
943,แกล้งทำ,ดูเหมือน,0.40880513,2.29
944,ทำสำเร็จ,กลายเป็น,0.3463846,0.83
945,คิด,คิด,1.0,10.0
946,กำหนด,ทำนาย,0.21014859,1.98
947,โปรด,ทำให้เพลิดเพลิน,0.2676488,2.08
948,อยู่,คงอยู่,0.6056674,7.19
949,แกล้งทำ,วาดภาพ,0.23156016,0.1
950,ลืม,คงอยู่,0.27814072,0.21
951,ต้องการ,เลือก,0.49774826,2.92
952,สูญหาย,ได้มา,0.19580984,0.73
953,ลอง,คิด,0.40470883,1.35
954,กลายเป็น,ปรากฏ,0.37253457,2.4
955,ออกจาก,มองข้าม,0.19008958,1.04
956,ยอมรับ,แนะนำ,0.17575762,1.15
957,ออกจาก,ระเหเร่ร่อน,0.37212357,2.5
958,เก็บไว้,ให้,0.45523426,1.56
959,ให้,อนุญาต,0.36577412,3.65
960,นำมา,ส่ง,0.15000263,2.81
961,ซึมซับ,เรียนรู้,0.42132014,4.38
962,ศึกษา,ค้นหา,0.2439288,4.9
963,ออกจาก,ปรากฏ,0.29698303,0.0
964,สร้าง,ทำลาย,0.432749,2.08
965,เริ่ม,ไป,0.36792454,1.15
966,ได้รับ,ซื้อ,0.18441904,1.98
967,สะสม,ประหยัด,0.16289921,2.71
968,แทนที่,ฟื้นฟู,0.21046449,1.46
969,เข้าร่วม,บวก,0.0845804,1.04
970,เข้าร่วม,แต่งงาน,0.117033824,0.31
971,ยอมรับ,ส่งมอบ,0.28013715,1.04
972,แนบ,เข้าร่วม,0.1668138,0.31
973,วาง,แขวน,0.37745625,2.92
974,ไป,ขาย,0.13721949,0.42
975,สื่อสาร,อธิษฐาน,0.099430464,0.0
976,ให้,ขโมย,0.17054972,1.04
977,เพิ่ม,สร้าง,0.39514503,3.54
978,นำมา,ฟื้นฟู,0.1670477,1.04
979,เข้าใจ,พอใจ,0.41230202,1.15
980,วาดภาพ,ตัดสินใจ,0.14799039,0.21
981,จัดระเบียบ,กลายเป็น,0.18644598,0.1
982,ให้,รู้,0.3655754,0.1
983,พูด,ตรวจสอบ,0.10602202,0.31
984,ร่วมมือ,เข้าร่วม,0.43212685,4.27
985,เตรียมการ,ต้องการ,0.16919841,1.35
986,ยืม,ต้องการ,0.17490163,2.4
987,สอบสวน,ไล่ตาม,0.185718,2.6
988,ไม่สนใจ,สำรวจ,0.17438145,0.63
989,นำมา,บ่น,0.16182894,0.0
990,เข้า,เป็นหนี้,0.14967255,0.0
991,วาดภาพ,แจ้งให้ทราบ,0.12414374,0.0
992,เตือน,ขาย,0.1156245,0.0
993,ซึมซับ,ครอบครอง,0.19255105,0.42
994,เข้าร่วม,ได้มา,0.30554155,1.35
995,ส่ง,เข้าประชุม,0.21185406,0.1
996,รวบรวม,เข้าประชุม,0.23293972,0.42
997,ซึมซับ,ถอน,0.045366433,0.0
998,เข้าประชุม,มาถึง,0.2953029,1.25
