,w1,w2,predict,actual
457,น้ำกุหลาบ,น้ำมันดอกกุหลาบ,0.7494727,2.81
458,ผลไม้รสเปรี้ยว,ส้มโอ,0.59122324,2.28
459,พระราชินิวิคตอเรีย,ประเทศอังกฤษ,0.439929,2.23
460,กีฬาโอลิมปิก,น้ำใจ,0.1778736,1.13
461,บาทหลวง,มุสลิม,0.39600578,1.3
462,มนุษย์,ผู้ต้องสงสัย,0.20987013,0.89
463,อุกกาบาต,โลก,0.3498338,1.39
464,สัญลักษณ์,สัญญาณ,0.23600817,2.42
465,มานุษยวิทยา,นิวยอร์ก,0.20300676,0.27
466,พระอาทิตย์ตก,โต๊ะ,0.1971089,0.0
467,เมือง,เมืองใหญ่,0.64444965,3.28
468,แจ็กเก็ต,น้ำแร่,0.13850217,0.0
469,ธรรมชาติ,พืชพรรณ,0.58757067,2.45
470,ซับรูทีน,คอมไพเลอร์,0.38831118,1.31
471,เมืองฮอมาดอน,กรุงโรม,0.5890948,1.36
472,ร่ม,เครื่องทำความร้อน,0.2667065,0.39
473,เกียรติ,เคารพนับถือ,0.38954487,2.44
474,เหรียญตรา,เกียรติ,0.37313938,2.19
475,เคเอฟซี,แมคโดนัลด์,0.6336844,3.17
476,จอยสติ๊ก,เรดาร์,0.24453911,0.83
477,ข้าวบาสมาติก,ข้าวหอมมะลิ,0.6766987,3.08
478,เหรียญ,ผู้ฝึก,0.1143448,0.77
479,กฎ,สระว่ายน้ำ,0.11980661,1.14
480,ที่มา,กล่อง,0.15400195,0.16
481,โรงละคร,แบตเตอรี่,0.15567087,0.0
482,พืชพรรณ,เว็บเบราเซอร์,0.17938593,0.0
483,เสื้อเชิ้ต,เสื้อไหมพรม,0.69526744,2.89
484,บทกวี,จังหวะ,0.23599862,1.25
485,ศาสดา,นักบวช,0.4900525,2.08
486,รางวัลออสการ์,สนามกีฬา,0.2078578,0.06
487,แบคแกมมอน,โก,0.28930432,0.47
488,ผีเสื้อ,กุหลาบ,0.42315206,1.23
489,รั้ว,กระโดด,0.24637786,0.98
490,ลัทธิทำลาย,ภาพยนตร์,0.26781777,0.19
491,ดาวเคราะห์น้อย ,ดาว,0.44916102,3.02
492,จลาจล,การวาดภาพ,0.18186662,0.13
493,ชุดชั้นใน,ร่างกาย,0.17263685,1.2
494,โบอิ้ง,เครื่องบิน,0.6350485,2.84
495,นักแสดงรับเชิญผ่านหน้ากล้อง,การแสดง,0.5040716,2.39
496,ภาคการศึกษา,เทอม,0.5548409,3.78
497,ส้ม,สกุลส้ม,0.5406753,1.92
498,ธารน้ำแข็ง,ภาวะโลกร้อน,0.47730488,1.59
499,อุโมงค์,เส้นทาง,0.4563001,1.84
