,w1,w2,predict,actual
458,ผลไม้รสเปรี้ยว,ส้มโอ,0.64898425,2.28
459,พระราชินิวิคตอเรีย,ประเทศอังกฤษ,0.46232066,2.23
460,กีฬาโอลิมปิก,น้ำใจ,0.15053256,1.13
461,บาทหลวง,มุสลิม,0.36137024,1.3
462,มนุษย์,ผู้ต้องสงสัย,0.2310985,0.89
463,อุกกาบาต,โลก,0.33819765,1.39
464,สัญลักษณ์,สัญญาณ,0.23322919,2.42
465,มานุษยวิทยา,นิวยอร์ก,0.24954244,0.27
466,พระอาทิตย์ตก,โต๊ะ,0.23136427,0.0
467,เมือง,เมืองใหญ่,0.59164196,3.28
468,แจ็กเก็ต,น้ำแร่,0.11935283,0.0
469,ธรรมชาติ,พืชพรรณ,0.55237716,2.45
470,ซับรูทีน,คอมไพเลอร์,0.29947847,1.31
471,เมืองฮอมาดอน,กรุงโรม,0.5388609,1.36
472,ร่ม,เครื่องทำความร้อน,0.23506217,0.39
473,เกียรติ,เคารพนับถือ,0.33777103,2.44
474,เหรียญตรา,เกียรติ,0.40585497,2.19
475,เคเอฟซี,แมคโดนัลด์,0.5680114,3.17
476,จอยสติ๊ก,เรดาร์,0.22276174,0.83
477,ข้าวบาสมาติก,ข้าวหอมมะลิ,0.663229,3.08
478,เหรียญ,ผู้ฝึก,0.12203946,0.77
479,กฎ,สระว่ายน้ำ,0.10347749,1.14
480,ที่มา,กล่อง,0.15707667,0.16
481,โรงละคร,แบตเตอรี่,0.056109905,0.0
482,พืชพรรณ,เว็บเบราเซอร์,0.18450393,0.0
483,เสื้อเชิ้ต,เสื้อไหมพรม,0.67089784,2.89
484,บทกวี,จังหวะ,0.2208266,1.25
485,ศาสดา,นักบวช,0.5040495,2.08
486,รางวัลออสการ์,สนามกีฬา,0.17554063,0.06
487,แบคแกมมอน,โก,0.20014097,0.47
488,ผีเสื้อ,กุหลาบ,0.3929526,1.23
489,รั้ว,กระโดด,0.2575565,0.98
490,ลัทธิทำลาย,ภาพยนตร์,0.29792595,0.19
491,ดาวเคราะห์น้อย ,ดาว,0.44880125,3.02
492,จลาจล,การวาดภาพ,0.20048517,0.13
493,ชุดชั้นใน,ร่างกาย,0.17922625,1.2
494,โบอิ้ง,เครื่องบิน,0.5755097,2.84
495,นักแสดงรับเชิญผ่านหน้ากล้อง,การแสดง,0.50233287,2.39
496,ภาคการศึกษา,เทอม,0.4985153,3.78
497,ส้ม,สกุลส้ม,0.4580128,1.92
498,ธารน้ำแข็ง,ภาวะโลกร้อน,0.47713608,1.59
499,อุโมงค์,เส้นทาง,0.39175215,1.84
