,w1,w2,predict,actual
457,น้ำกุหลาบ,น้ำมันดอกกุหลาบ,0.756802,2.81
458,ผลไม้รสเปรี้ยว,ส้มโอ,0.60116446,2.28
459,พระราชินิวิคตอเรีย,ประเทศอังกฤษ,0.46497774,2.23
460,กีฬาโอลิมปิก,น้ำใจ,0.15187496,1.13
461,บาทหลวง,มุสลิม,0.40405068,1.3
462,มนุษย์,ผู้ต้องสงสัย,0.20431806,0.89
463,อุกกาบาต,โลก,0.3556173,1.39
464,สัญลักษณ์,สัญญาณ,0.25295773,2.42
465,มานุษยวิทยา,นิวยอร์ก,0.23230307,0.27
466,พระอาทิตย์ตก,โต๊ะ,0.18910415,0.0
467,เมือง,เมืองใหญ่,0.6133749,3.28
468,แจ็กเก็ต,น้ำแร่,0.16772287,0.0
469,ธรรมชาติ,พืชพรรณ,0.60254383,2.45
470,ซับรูทีน,คอมไพเลอร์,0.27933818,1.31
471,เมืองฮอมาดอน,กรุงโรม,0.53890395,1.36
472,ร่ม,เครื่องทำความร้อน,0.24550438,0.39
473,เกียรติ,เคารพนับถือ,0.4009131,2.44
474,เหรียญตรา,เกียรติ,0.37634528,2.19
475,เคเอฟซี,แมคโดนัลด์,0.6631972,3.17
476,จอยสติ๊ก,เรดาร์,0.260944,0.83
477,ข้าวบาสมาติก,ข้าวหอมมะลิ,0.6516964,3.08
478,เหรียญ,ผู้ฝึก,0.10792823,0.77
479,กฎ,สระว่ายน้ำ,0.105057575,1.14
480,ที่มา,กล่อง,0.15670677,0.16
481,โรงละคร,แบตเตอรี่,0.15919665,0.0
482,พืชพรรณ,เว็บเบราเซอร์,0.1699188,0.0
483,เสื้อเชิ้ต,เสื้อไหมพรม,0.65472156,2.89
484,บทกวี,จังหวะ,0.27568263,1.25
485,ศาสดา,นักบวช,0.49244082,2.08
486,รางวัลออสการ์,สนามกีฬา,0.20377982,0.06
487,แบคแกมมอน,โก,0.27591702,0.47
488,ผีเสื้อ,กุหลาบ,0.42234603,1.23
489,รั้ว,กระโดด,0.24723789,0.98
490,ลัทธิทำลาย,ภาพยนตร์,0.27855226,0.19
491,ดาวเคราะห์น้อย ,ดาว,0.45333567,3.02
492,จลาจล,การวาดภาพ,0.19798051,0.13
493,ชุดชั้นใน,ร่างกาย,0.18149759,1.2
494,โบอิ้ง,เครื่องบิน,0.6494201,2.84
495,นักแสดงรับเชิญผ่านหน้ากล้อง,การแสดง,0.4772468,2.39
496,ภาคการศึกษา,เทอม,0.53863037,3.78
497,ส้ม,สกุลส้ม,0.4932598,1.92
498,ธารน้ำแข็ง,ภาวะโลกร้อน,0.43631223,1.59
499,อุโมงค์,เส้นทาง,0.42273596,1.84
