,w1,w2,predict,actual
458,ผลไม้รสเปรี้ยว,ส้มโอ,0.62484866,2.28
459,พระราชินิวิคตอเรีย,ประเทศอังกฤษ,0.4336775,2.23
460,กีฬาโอลิมปิก,น้ำใจ,0.20797016,1.13
461,บาทหลวง,มุสลิม,0.3311696,1.3
462,มนุษย์,ผู้ต้องสงสัย,0.25390375,0.89
463,อุกกาบาต,โลก,0.351915,1.39
464,สัญลักษณ์,สัญญาณ,0.23628077,2.42
465,มานุษยวิทยา,นิวยอร์ก,0.23083244,0.27
466,พระอาทิตย์ตก,โต๊ะ,0.20885262,0.0
467,เมือง,เมืองใหญ่,0.65742177,3.28
468,แจ็กเก็ต,น้ำแร่,0.13328521,0.0
469,ธรรมชาติ,พืชพรรณ,0.6059677,2.45
470,ซับรูทีน,คอมไพเลอร์,0.4050352,1.31
471,เมืองฮอมาดอน,กรุงโรม,0.5576195,1.36
472,ร่ม,เครื่องทำความร้อน,0.28337136,0.39
473,เกียรติ,เคารพนับถือ,0.36454365,2.44
474,เหรียญตรา,เกียรติ,0.360605,2.19
475,เคเอฟซี,แมคโดนัลด์,0.59031487,3.17
476,จอยสติ๊ก,เรดาร์,0.34381872,0.83
477,ข้าวบาสมาติก,ข้าวหอมมะลิ,0.68736887,3.08
478,เหรียญ,ผู้ฝึก,0.10426699,0.77
479,กฎ,สระว่ายน้ำ,0.10438929,1.14
480,ที่มา,กล่อง,0.11045523,0.16
481,โรงละคร,แบตเตอรี่,0.15559107,0.0
482,พืชพรรณ,เว็บเบราเซอร์,0.21150962,0.0
483,เสื้อเชิ้ต,เสื้อไหมพรม,0.6968114,2.89
484,บทกวี,จังหวะ,0.225184,1.25
485,ศาสดา,นักบวช,0.49293226,2.08
486,รางวัลออสการ์,สนามกีฬา,0.17606005,0.06
487,แบคแกมมอน,โก,0.26466185,0.47
488,ผีเสื้อ,กุหลาบ,0.4325534,1.23
489,รั้ว,กระโดด,0.29727805,0.98
490,ลัทธิทำลาย,ภาพยนตร์,0.3091485,0.19
491,ดาวเคราะห์น้อย ,ดาว,0.45648688,3.02
492,จลาจล,การวาดภาพ,0.18860364,0.13
493,ชุดชั้นใน,ร่างกาย,0.16427046,1.2
494,โบอิ้ง,เครื่องบิน,0.58824664,2.84
495,นักแสดงรับเชิญผ่านหน้ากล้อง,การแสดง,0.48384264,2.39
496,ภาคการศึกษา,เทอม,0.5261722,3.78
497,ส้ม,สกุลส้ม,0.53715205,1.92
498,ธารน้ำแข็ง,ภาวะโลกร้อน,0.48169038,1.59
499,อุโมงค์,เส้นทาง,0.42607707,1.84
